fdc_id,brand_owner,brand_name,subbrand_name,gtin_upc,ingredients,not_a_significant_source_of,serving_size,serving_size_unit,household_serving_fulltext,branded_food_category,data_source,package_weight,modified_date,available_date,market_country,discontinued_date,preparation_state_code,trade_channel,short_description
1109842,"Ocean Spray Cranberries, Inc.","","",31200029423,"DRIED CRANBERRIES (CRANBERRIES, SUGAR, GLYCERINE, CITRIC ACID, SUNFLOWER OIL), WHOLE GRAIN ROLLED OATS, RICE FLOUR, BROWN RICE SYRUP, OAT SYRUP SOLIDS, SUGAR, MOLASSES, CANOLA OIL, SALT, BARLEY MALT SYRUP, HONEY, NATURAL FLAVOR.","",28,g,"","Popcorn, Peanuts, Seeds & Related Snacks",LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109843,"Ocean Spray Cranberries, Inc.","","",31200029416,"DRIED CRANBERRIES (CRANBERRIES, SUGAR, GLYCERINE, CITRIC ACID, SUNFLOWER OIL), ALMONDS, RICE FLOUR, BROWN RICE SYRUP, WHOLE GRAIN ROLLED OATS, OAT SYRUP SOLIDS, SUGAR, MOLASSES, CANOLA OIL, SALT, BARLEY MALT SYRUP, NATURAL FLAVOR, HONEY.","",28,g,"","Popcorn, Peanuts, Seeds & Related Snacks",LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109844,"Danone US, LLC","","",744473477555,"ORGANIC COCONUTMILK (FILTERED WATER, ORGANIC COCONUT), CHOCOLATE FLAKE (ORGANIC COCONUT OIL, CHICORY ROOT EXTRACT, ERYTHRITOL, COCOA, CHOCOLATE LIQUOR, NATURAL FLAVOR, STEVIA LEAF EXTRACT), CHICORY ROOT EXTRACT, ACACIA GUM, ERYTHRITOL, VEGETABLE GLYCERIN, PEA PROTEIN, GUAR GUM, SEA SALT, LOCUST BEAN GUM, MONK FRUIT EXTRACT, NATURAL FLAVOR.","",109,g,"",Other Frozen Desserts,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109845,"Wells Enterprises, Inc.","","",70640012572,"MILK, CREAM, SUGAR, SKIM MILK, FRUCTOSE, EGG YOLK, CONTAINS 1% OR LESS OF NATURAL AND ARTIFICIAL FLAVORS, CAROB BEAN GUM, CELLULOSE GUM, CARRAGEENAN, MONO AND DIGLYCERIDES, CARAMEL COLOR, ANNATTO FOR COLOR.","",65,g,"",Ice Cream & Frozen Yogurt,LI,"",2020-04-09,2020-11-13,United States,"","","",""
1109846,"Danone US, LLC","","",744473470211,"ORGANIC COCONUTMILK (FILTERED WATER, ORGANIC COCONUT), ORGANIC CANE SUGAR, ORGANIC COCONUT OIL, COCOA (PROCESSED WITH ALKALI), ORGANIC TAPIOCA SYRUP, PEA PROTEIN, GUAR GUM, NATURAL FLAVOR.","",108,g,"",Other Frozen Desserts,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109847,"Danone US, LLC","","",742365416002,"GRADE A PASTEURIZED ORGANIC CREAM (MILK), SALT.","",14,g,"",Butter & Spread,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109848,Starbucks Coffee Company,"","",762111986368,"SUGAR, SOLUBLE COFFEE, NATURAL FLAVORS.","",28,g,"",Coffee,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109849,"Danone US, LLC","","",744473476213,"CASHEWMILK (FILTERED WATER, CASHEWS), SUGAR, ORGANIC FUDGE SAUCE (ORGANIC CANE SUGAR, WATER, ORGANIC COCOA [PROCESSED WITH ALKALI], ORGANIC TAPIOCA STARCH, ORGANIC CHOCOLATE LIQUOR), ORGANIC COCONUT OIL, CHOCOLATE FLAKE (CANE SUGAR, ORGANIC COCONUT OIL, COCOA, CHOCOLATE LIQUOR, NATURAL VANILLA FLAVOR), ORGANIC COCOA (PROCESSED WITH ALKALI), ORGANIC TAPIOCA SYRUP, PEA PROTEIN, SEA SALT, LOCUST BEAN GUM, GUAR GUM.","",116,g,"",Other Frozen Desserts,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109850,Starbucks Coffee Company,"","",762111080257,"SUGAR, ALKALIZED COCOA POWDER, COCONUT OIL, NONFAT DRY MILK, NATURAL FLAVOR, SEA SALT, WHEY SOLIDS, SODIUM CASEINATE, DIPOTASSIUM PHOSPHATE, MONO- AND DIGLYCERIDES, STEVIOL GLYCOSIDES.","",21,g,"",Powdered Drinks,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109851,Starbucks Coffee Company,"","",762111019233,"SUGAR, DAIRY POWDER, INSTANT AND MICROGROUND COFFEE, NATURAL FLAVORS, SALT.","",35,g,"",Powdered Drinks,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109852,The Daily Record,"","",838766005317,"PEA PROTEIN, WHOLE FLAXSEED (MICROMILLED), ORGANIC ACACIA GUM (NATURALLY OCCURING FIBER), HEMP PROTEIN, SAVISEEDTM (SACHA INCHI) PROTEIN, ORGANIC GELATINIZED MACA ROOT, ORGANIC BROCCOLI, INULIN (FROM CHICORY ROOT). ORGANIC SPIRULINA, ORGANIC KALE, ORGANIC MARINE ALGAE CALCIUM, FRUIT & VEGETABLE BLEND (SPINACH, BROCCOLI, CARROT, BEET, TOMATO.APPLE. CRANBERRY, ORANGE, BLUEBERRY AND/OR BILBERRY, STRAWBERRY, SHIITAKE MUSHROOM), CHLORELLA VULGARIS (CRACKED WHOLE CELL), PAPAYA EXTRACT, PROBIOTICS (BACILLUS COAGULANS (PROVIDES 1 BILLION CFU/SERVING]), ANTIOXIDANT FRUIT BLEND (GRAPE SEED EXTRACT, ORGANIC POMEGRANATE, ACAI, MANGOSTEEN, ORGANIC GOJI. ORGANIC MAQUI). CONTAINS 2 PERCENT OR LESS OF: NATURAL MIXED BERRY FLAVOR, NATURAL STRAWBERRY FLAVOR, NATURAL CHERRY FLAVOR, NATURAL VANILLA FLAVOR, STEVIA EXTRACT, CITRIC ACID.","",42,g,"","Energy, Protein & Muscle Recovery Drinks",LI,"",2020-09-21,2020-11-13,United States,"","","",""
1109853,"Ocean Spray Cranberries, Inc.","","",31200038555,"CRANBERRIES, SUGAR.","",40,g,"",Wholesome Snacks,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109854,"Source Atlantique, Inc.","","",734492870055,CANE SUGAR SYRUP,"",21,g,"",Syrups & Molasses,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109855,Pinnacle Foods Group LLC,"","",698997809135,"WATER, TAPIOCA STARCH, BROWN RICE FLOUR (RICE FLOUR, RICE BRAN WITH GERM), CANOLA OIL, RESISTANT CORN STARCH, EGG WHITES, INVERT CANE SUGAR, TAPIOCA MALTODEXTRIN, POTATO FLOUR, CANE SUGAR, TAPIOCA SYRUP, YEAST, SUGARCANE FIBER, SALT, GUM (XANTHAN GUM, SODIUM ALGINATE, GUAR GUM), CULTURED CORN SYRUP SOLIDS, CITRIC ACID (MOLD INHIBITOR), XANTHAN GUM, ENZYMES.","",74,g,"",Breads & Buns,LI,"",2020-09-09,2020-11-13,United States,"","","",""
1109856,Richard E Colgin Co Inc,"","",71053000019,"WATER, NATURAL HICKORY SMOKE FLAVOR, VINEGAR, MOLASSES, CARAMEL COLOR AND SALT","",4.5,g,"",Other Cooking Sauces,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109857,Stonyfield Farm Inc,"","",52159000066,"CULTURED PASTEURIZED ORGANIC NONFAT MILK, PECTIN, VITAMIN D3.","",170,g,"",Yogurt,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109858,Stonyfield Farm Inc,"","",52159000028,"CULTURED PASTEURIZED ORGANIC WHOLE MILK, SUGAR, ORGANIC NATURAL VANILLA FLAVOR, PECTIN, LACTASE ENZYME, VITAMIN D3.","",227,g,"",Yogurt,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109859,Stonyfield Farm Inc,"","",52159005207,"CULTURED PASTEURIZED ORGANIC LOW FAT MILK, ORGANIC CANE SUGAR, ORGANIC NATURAL VANILLA FLAVOR, PECTIN, LACTASE ENZYME, VITAMIN D3.","",170,g,"",Yogurt,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109860,"Bimbo Bakeries USA, Inc.","","",73040004055,"ENRICHED WHEAT FLOUR [FLOUR, MALTED BARLEY FLOUR, REDUCED IRON, NIACIN, THIAMIN MONONITRATE (VITAMIN B1), RIBOFLAVIN (VITAMIN B2), FOLIC ACID], WATER, RYE FLOUR, WHEAT GLUTEN, SOYBEAN OIL, SUGAR, SEA SALT, YEAST, MALT (BARLEY AND CORN), GROUND CARAWAY, PRESERVATIVES (CALCIUM PROPIONATE, SORBIC ACID), GROUND DILL SEED, GROUND FENNEL SEED, FUMARIC ACID, ACETIC ACID, SOY LECITHIN, LACTIC ACID, HYDROGENATED SOYBEAN OIL, NATURAL FLAVOR, GRAIN VINEGAR.","",32,g,"",Breads & Buns,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109861,"Bimbo Bakeries USA, Inc.","","",73410083000,"ENRICHED WHEAT FLOUR [FLOUR, MALTED BARLEY FLOUR, REDUCED IRON, NIACIN, THIAMIN MONONITRATE (VITAMIN B1), RIBOFLAVIN (VITAMIN B2), FOLIC ACID], WATER, SUGAR, YEAST, SALT, SOYBEAN OIL, WHEAT GLUTEN, WHEAT STARCH, POTATO FLAKES, PRESERVATIVES (CALCIUM PROPIONATE, SORBIC ACID), DATEM, CORN FLOUR, CELLULOSE GUM, MONOGLYCERIDES, REB A (STEVIA LEAF SWEETENER), SUCRALOSE, SPICE & COLORING, CITRIC ACID, GRAIN VINEGAR, POTASSIUM IODATE, SOY LECITHIN, MONOCALCIUM PHOSPHATE.","",57,g,"",Breads & Buns,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109862,"Bimbo Bakeries USA, Inc.","","",73410135525,"ENRICHED WHEAT FLOUR [FLOUR, MALTED BARLEY FLOUR, REDUCED IRON, NIACIN, THIAMIN MONONITRATE (VITAMIN B1), RIBOFLAVIN (VITAMIN B2), FOLIC ACID], WATER, SUGAR, SALT, SOYBEAN OIL, YEAST, WHEAT GLUTEN, MONOGLYCERIDES, CALCIUM PROPIONATE (PRESERVATIVE), DATEM, CALCIUM SULFATE, CITRIC ACID, GRAIN VINEGAR, POTASSIUM IODATE, SOY LECITHIN.","",71,g,"",Breads & Buns,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109863,"Bimbo Bakeries USA, Inc.","","",78700802378,"ENRICHED WHEAT FLOUR [FLOUR, MALTED BARLEY FLOUR, REDUCED IRON, NIACIN, THIAMIN MONONITRATE (VITAMIN B1), RIBOFLAVIN (VITAMIN B2), FOLIC ACID], WATER, WHOLE WHEAT FLOUR, HONEY, WHEAT GLUTEN, YEAST, WHEAT BRAN, SALT, SOY BEAN OIL, SUGAR, PRESERVATIVES (CALCIUM PROPIONATE, SORBIC ACID), DATEM, MONOGLYCERIDES, GRAIN VINEGAR, CITRIC ACID, SOY LECITHIN.","",52,g,"",Breads & Buns,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109864,"Bimbo Bakeries USA, Inc.","","",73410013656,"WHOLE WHEAT FLOUR, WATER, WHOLE GRAINS (WHEAT, RYE, CORN, OATS, MILLET, TRITICALE, BROWN RICE, BARLEY), WHEAT GLUTEN, SUGAR, SUNFLOWER SEEDS, YEAST, ALMONDS (NUTS), SOYBEAN OIL, MOLASSES, FLAXSEED, SALT, CULTURED WHEAT FLOUR, SOY LECITHIN, GRAIN VINEGAR, CITRIC ACID, NUTS [WALNUTS, HAZELNUTS (FILBERTS)].","",43,g,"",Breads & Buns,LI,"",2020-09-28,2020-11-13,United States,"","","",""
1109865,"Bimbo Bakeries USA, Inc.","","",48121276201,"ENRICHED WHEAT FLOUR [FLOUR, MALTED BARLEY FLOUR, REDUCED IRON, NIACIN, THIAMIN MONONITRATE (VITAMIN B1), RIBOFLAVIN (VITAMIN B2), FOLIC ACID], WATER, MODIFIED WHEAT STARCH, CELLULOSE FIBER, FARINA, WHEAT GLUTEN, POLYDEXTROSE, YEAST, WHOLE GRAINS (WHEAT, RYE, CORN, OATS, MILLET, TRITICALE, BROWN RICE, BARLEY), CALCIUM PROPIONATE AND SORBIC ACID (TO PRESERVE FRESHNESS), WHEAT STARCH, WHEY, GRAIN VINEGAR, SALT, MALT, FLAXSEED, NATURAL FLAVORS, XANTHAN GUM, SOY, SOY LECITHIN.","",57,g,"",Breads & Buns,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109866,Maple Grove Farms Of Vermont Inc.,"","",74683000060,"WHEAT FLOUR, WHOLE WHEAT FLOUR, CORN FLOUR, SUGAR, NATURAL FLAVOR, DRY WHEY, DRY MALT (CORN SYRUP, BARLEY MALT EXTRACT), CORN STARCH, LEAVENING (SODIUM BICARBONATE, MONOCALCIUM PHOSPHATE), SALT.","",38,g,"","Cake, Cookie & Cupcake Mixes",LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109867,"Bimbo Bakeries USA, Inc.","","",72030014753,"ENRICHED WHEAT FLOUR [FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE (VITAMIN B1), RIBOFLAVIN (VITAMIN B2), FOLIC ACID], WATER, VEGETABLE SHORTENING (PALM OIL), SUGAR, VEGETABLE OIL (SOYBEAN), GLYCERIN, LEAVENING (BAKING SODA, SODIUM ACID PYROPHOSPHATE, SODIUM ALUMINUM PHOSPHATE, SODIUM ALUMINUM SULFATE), SOY FLOUR, WHEAT STARCH, NONFAT MILK, CORN SYRUP SOLIDS, SALT, DEXTROSE, WHEY, EGG YOLKS, BUTTERMILK, TAPIOCA STARCH, SOY LECITHIN, MONO- AND DIGLYCERIDES, POLYGLYCEROL ESTERS OF FATTY ACIDS, XANTHAN GUM, MILK PROTEIN CONCENTRATE, WHEY PROTEIN CONCENTRATE, CELLULOSE GUM, POTASSIUM SORBATE (PRESERVATIVE), WHEAT GERM, WHEAT PROTEIN ISOLATE, GUAR GUM, LOCUST BEAN GUM, NUTMEG OIL, NATURAL & ARTIFICIAL FLAVOR, BETA CAROTENE (COLOR).","",40,g,"","Cakes, Cupcakes, Snack Cakes",LI,"",2020-09-21,2020-11-13,United States,"","","",""
1109868,"Bimbo Bakeries USA, Inc.","","",72030001616,"SUGAR, ENRICHED WHEAT FLOUR [FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE (B1), RIBOFLAVIN (B2), FOLIC ACID], WATER, VEGETABLE SHORTENING (PALM OIL), VEGETABLE OIL (SOYBEAN), INVERT SUGAR, LEAVENING (BAKING SODA, SODIUM ACID PYROPHOSPHATE, SODIUM ALUMINUM PHOSPHATE, SODIUM ALUMINUM SULFATE), NONFAT MILK, SOY FLOUR, GLYCERIN, NATURAL AND ARTIFICIAL FLAVORS, DEXTROSE, CORN SYRUP SOLIDS, SALT, WHEAT STARCH, WHEY, EGG YOLK, TAPIOCA STARCH, MONO- AND DIGLYCERIDES, CALCIUM CARBONATE, SOY LECITHIN, POLYSORBATE 60, XANTHAN GUM, MILK PROTEIN CONCENTRATE, WHEY PROTEIN CONCENTRATE, POTASSIUM SORBATE (PRESERVATIVE), CELLULOSE GUM, WHEAT GERM, WHEAT PROTEIN ISOLATE, CALCIUM SULFATE, GUAR GUM, LOCUST BEAN GUM, AGAR, NUTMEG OIL, BETA CAROTENE (COLOR), SODIUM HEXAMETAPHOSPHATE, ANNATTO AND TURMERIC (COLORS).","",52,g,"","Cakes, Cupcakes, Snack Cakes",LI,"",2020-09-21,2020-11-13,United States,"","","",""
1109869,McKee Foods Corporation,"","",24300044908,"SUGAR, DEXTROSE, ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE [VITAMIN B1], RIBOFLAVIN [VITAMIN B2], FOLIC ACID), PEANUT BUTTER, PALM AND PALM KERNEL OIL, PALM AND SOYBEAN OILS WITH TBHQ AND CITRIC ACID TO PROTECT FLAVOR, WATER. CONTAINS 2% OR LESS OF EACH OF THE FOLLOWING: SOY FLOUR, SOYBEAN OIL, CORN STARCH, SALT, MONO- AND DIGLYCERIDES, TITANIUM DIOXIDE, BAKING SODA, SOY LECITHIN, YELLOW 5 LAKE, BLUE 1 LAKE, CITRIC ACID, ARTIFICIAL FLAVOR, WHEY (MILK), EGG WHITES.","",22,g,"",Cookies & Biscuits,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109870,"Schnuck Markets, Inc.","","",41318300123,"ENRICHED MACARONI PRODUCT: (WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID); CHEDDAR CHEESE SAUCE: (SKIM MILK, WHEY, CHEDDAR CHEESE [PASTEURIZED MILK, CHEESE CULTURE, SALT, ENZYMES], CANOLA OIL, MALTODEXTRIN, WHEY PROTEIN CONCENTRATE, SODIUM PHOSPHATE, CONTAINS 2% OF LESS OF EACH OF THE FOLLOWING: SALT, BETA CAROTENE AND PAPRIKA EXTRACT ADDED FOR COLOR, NATURAL FLAVORS, SODIUM ALGINATE, MONO AND DIGLYCERIDES, LACTIC ACID, SORBIC ACID [PRESERVATIVE], XANTHAN GUM).","",113,g,"",Pasta Dinners,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109871,"Eyebobs, LLC ","","",875208000639,"ORGANIC BASIL, ORGANIC DEXTROSE, ORGANIC CANOLA OIL, WHEY (MILK), SODIUM LACTATE, SEA SALT, ASCORBIC ACID (TO PROTECT COLOR AND FLAVOR), ACETIC ACID, XANTHAN GUM.","",4,g,"",Pre-Packaged Fruit & Vegetables,LI,"",2020-04-05,2020-11-13,United States,"","","",""
1109872,Mission Foods Inc ,"","",73731084335,"ORGANIC WHITE CORN MASA FLOUR, WATER, ORGANIC SUNFLOWER OIL, SEA SALT.","",28,g,"","Chips, Pretzels & Snacks",LI,"",2020-04-09,2020-11-13,United States,"","","",""
1109873,The Kroger Co.,"","",11110863324,BLACK CHIA SEED.,"",15,g,"",Other Grains & Seeds,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109874,"Flowers Foods, Inc.","","",72250011488,"WATER, UNBLEACHED ENRICHED FLOUR (WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), WHOLE WHEAT FLOUR, WHEAT GLUTEN, HIGH FRUCTOSE CORN SYRUP, YEAST, FIBER (CONTAINS ONE OR MORE OF THE FOLLOWING: SOY, OAT, COTTONSEED OR CELLULOSE), BROWN RICE FLOUR, CONTAINS 2% OR LESS OF EACH OF THE FOLLOWING: SOYBEAN OIL, CALCIUM SULFATE, HONEY, SALT, DOUGH CONDITIONERS (CONTAINS ONE OR MORE OF THE FOLLOWING: SODIUM STEAROYL LACTYLATE, CALCIUM STEAROYL LACTYLATE, MONOGLYCERIDES, MONO- AND DIGLYCERIDES, DISTILLED MONOGLYCERIDES, CALCIUM PEROXIDE CALCIUM IODATE, DATEM, ETHOXYLATED MONO- AND DIGLYCERIDES, ENZYMES, ASCORBIC ACID), CALCIUM CARBONATE, SOY FLOUR, MONOCALCIUM PHOSPHATE, YEAST EXTRACT, ALPHA TOCOPHERYL ACETATE (VITAMIN E), ZINC OXIDE, SOY LECITHIN, SUGAR, IRON (FERROUS SULFATE), NIACIN, PYRIDOXINE HYDROCHLORIDE, POUC ACID, THIAMIN MONONITRATE, CHOLECALCIFEROL (VITAMIN D3), CYANOCOBALAMIN (B12), AMMONIUM SULFATE, MONOCALCIUM PHOSPHATE, CALCIUM PROPIONATE (TO RETARD SPOILAGE).","",57,g,"",Breads & Buns,LI,"",2020-09-22,2020-11-13,United States,"","","",""
1109875,"Flowers Foods, Inc.","","",72250043199,"WHOLE WHEAT FLOUR, WATER, WHEAT GLUTEN, YEAST, CONTAINS 2% OR LESS OF EACH OF THE FOLLOWING: BROWN SUGAR, HONEY, WHEAT BRAN, SOYBEAN OIL, SALT, DOUGH CONDITIONERS (CONTAINS ONE OR MORE OF THE FOLLOWING: SODIUM STEAROYL LACTYLATE, CALCIUM STEAROYL LACTYLATE, MONOGLYCERIDES AND/OR DIGLYCERIDES, CALCIUM PEROXIDE, CALCIUM IODATE, DATEM, ETHOXYLATED MONO- AND DIGLYCERIDES, ENZYMES), VINEGAR, CULTURED WHEAT FLOUR, AMMONIUM SULFATE, MONOCALCIUM PHOSPHATE, SOY LECITHIN.","",45,g,"",Breads & Buns,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109876,"Flowers Foods, Inc.","","",72250011792,"INGREDIENTS: UNBLEACHED ENRICHED FLOUR (WHEAT FLOUR MALTED BARLEY FLOUR NIACIN, REDUCED RON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), WATER, HIGH FRUCTOSE CORN SYRUP, SOYBEAN OIL CONTAINS 2% OR LESS OF EACH OF THE FOLLOWING YEAST, SALT, WHEAT GLUTEN, DOUGH CONDITIONERS CONTAINS ONE OR MORE OF THE FOLLOWING: SODIUM STEAROYL LACTYLATE, CALCIUM STEAROYL LACTYLATE, MONOGLYCERIDES, MONO- AND DIGLYCERIDES, DISTILLED MONOGLYCERIDES, CALCIUM PEROXIDE, CALCIUM ODATE DATEM, ETHOXYLATED MONO- AND DIGLYCERIDES, ENZYMES, ASCORBIC ACID, SOY FLOUR CALCIUM SULFATE, MONOCALCIUM PHOSPHATE, CALCIUM CARBONATE NACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOUC ACIO, CALCIUM PROPIONATE (TO RETARD SPOILAGE). IF SEEDED, SESAME SEEDS ADDED.","",43,g,"",Breads & Buns,LI,"",2020-09-21,2020-11-13,United States,"","","",""
1109877,"Atkins Nutritionals, Inc.","","",637480075756,"MALTITOL, PEANUTS, UNSWEETENED CHOCOLATE, COCOA BUTTER, CONTAINS LESS THAN 2% OF CORN OIL, SODIUM CASEINATE, NATURAL AND ARTIFICIAL FLAVORS, MILKFAT, GUM ARABIC, SOY LECITHIN, SALT, SUCRALOSE, CARNAUBA WAX, CONFECTIONER'S GLAZE, BEE WAX, COCONUT OIL, CANOLA OIL, TITANIUM DIOXIDE COLOR, YELLOW 5 LAKE, RED 40 LAKE, YELLOW 6 LAKE, BLUE 2 LAKE, BLUE 1, BLUE 1 LAKE, YELLOW 6.","",34,g,"","Popcorn, Peanuts, Seeds & Related Snacks",LI,"",2020-04-17,2020-11-13,United States,"","","",""
1109887,"Atkins Nutritionals, Inc.","","",637480022774,"PROTEIN BLEND (SOY PROTEIN ISOLATE, WHEY PROTEIN CONCENTRATE, WHEY PROTEIN ISOLATE), PEANUTS, VEGETABLE GLYCERIN, POLYDEXTROSE, PALM KERNEL AND PALM OIL, GELATIN, CONTAINS LESS THAN 2% OF GUAR GUM, CORN STARCH, TAPIOCA STARCH, COCOA (PROCESSED WITH ALKALI), SOY FLOUR, SALT, SESAME SEED, MILK, SOY LECITHIN, PEA FIBER, CHICORY ROOT FIBER, NATURAL FLAVORS, RICE SYRUP, CANOLA OIL, BAKING POWDER (MONOCALCIUM PHOSPHATE, SODIUM BICARBONATE, CORN STARCH), XANTHAN GUM, YEAST, SUCRALOSE.","",48,g,"","Snack, Energy & Granola Bars",LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109878,"Atkins Nutritionals, Inc.","","",637480055062,"SOY CRISPS (SOY PROTEIN ISOLATE, CALCIUM CARBONATE, OAT FIBER), GLYCERIN, ALMONDS, MALTITOL, PALM KERNEL AND PALM OIL, POLYDEXTROSE, GUM ARABIC, WHEY PROTEIN ISOLATE, DEHYDRATED CRANBERRIES, SUNFLOWER SEEDS, WHOLE GRAIN ROLLED OATS, HYDROLYZED GELATIN, NATURAL AND ARTIFICIAL FLAVORS, CONTAINS LESS THAN 2% OF: WATER, COCONUT, CALCIUM CARBONATE, SOY LECITHIN, VITAMIN MIX, SUCRALOSE, SUNFLOWER OIL. VITAMIN MIX: VITAMIN A PALMITATE, ASCORBIC ACID (VITAMIN C), NIACINAMIDE (VITAMIN B3), RIBOFLAVIN (VITAMIN B2), THIAMIN MONONITRATE (VITAMIN B1), FOLIC ACID (VITAMIN B9), DL-ALPHA-TOCOPHERYL ACETATE (VITAMIN E).","",35,g,"","Snack, Energy & Granola Bars",LI,"",2020-04-22,2020-11-13,United States,"","","",""
1109879,"Atkins Nutritionals, Inc.","","",637480045834,"ALMONDS, CHICORY ROOT FIBER, ROASTED SOYBEANS, DRIED CHERRIES, SOY PROTEIN ISOLATE, SOLUBLE CORN FIBER, WATER, SOLUBLE FIBER, PALM KERNEL OIL, SUNFLOWER OIL, WHEY PROTEIN CONCENTRATE, POLYDEXTROSE, CONTAINS LESS THAN 2% OF: COCOA (PROCESSED WITH ALKALI), NATURAL FLAVOR, SOY LECITHIN, SEA SALT, ROASTED CASHEWS, CITRIC ACID, OAT FIBER, MILK, SALT, SUCRALOSE.","",38,g,"","Snack, Energy & Granola Bars",LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109880,"Atkins Nutritionals, Inc.","","",637480025256,"CHOCOLATE FLAVORED COATING (MALTITOL, PALM KERNEL OIL, MILK PROTEIN CONCENTRATE, COCOA POWDER, CALCIUM CARBONATE, SOY LECITHIN, NATURAL FLAVOR), COCONUT, ALMONDS, POLYDEXTROSE, GLYCERIN, MALTITOL SYRUP, WHEY PROTEIN ISOLATE, WATER, PALM KERNEL AND PALM OIL, CONTAINS LESS THAN 2% OF: VITAMIN MINERAL MIX, GUM ARABIC, SALT, NATURAL FLAVOR, SOY LECITHIN, MIXED TOCOPHEROLS, POTASSIUM SORBATE AND SODIUM METABISULFITE (TO MAINTAIN FRESHNESS), SUCRALOSE. VITAMIN MINERAL MIX: TRICALCIUM PHOSPHATE, CALCIUM CARBONATE, MAGNESIUM OXIDE, VITAMIN A PALMITATE, ASCORBIC ACID (VITAMIN C), SODIUM ASCORBATE, THIAMIN MONONITRATE (VITAMIN B1), PYRIDOXINE HYDROCHLORIDE (VITAMIN B6), CYANOCOBALAMIN (VITAMIN B12), DL-ALPHA-TOCOPHERYL ACETATE (VITAMIN E), NIACINAMIDE (VITAMIN B3), BIOTIN (VITAMIN B7), D-CALCIUM PANTOTHENATE (VITAMIN B5), ZINC OXIDE, CHROMIUM CHELATE, PHYTONADIONE (VITAMIN K1), SODIUM SELENITE.","",44,g,"","Snack, Energy & Granola Bars",LI,"",2020-04-22,2020-11-13,United States,"","","",""
1109881,"Atkins Nutritionals, Inc.","","",637480025669,"PROTEIN BLEND (SOY PROTEIN ISOLATE, MILK PROTEIN CONCENTRATE, WHEY PROTEIN CONCENTRATE), POLYDEXTROSE, VEGETABLE GLYCERIN, GELATIN, PALM KERNEL AND PALM OIL, ALMONDS, SUNFLOWER OIL, BLUEBERRIES, CONTAINS LESS THAN 2% OF: NONFAT MILK, APPLE JUICE CONCENTRATE, CELLULOSE POWDER, COCONUT, NATURAL FLAVOR, GUM ARABIC, OATS, SOY LECITHIN, GREEK-STYLE YOGURT POWDER (CULTURED SKIM MILK), WHEY POWDER, RICE STARCH, SALT, CITRIC ACID, RICE FLOUR, MALIC ACID, VANILLA POWDER, SUCRALOSE.","",48,g,"","Snack, Energy & Granola Bars",LI,"",2020-04-08,2020-11-13,United States,"","","",""
