id,ingredients_normalized
1953,"""['flounder', 'onion', 'tomato', 'sour cream']"""
1954,"""['fish', 'dressing', 'cracker', 'paprika']"""
1955,"""['butter', 'sugar', 'egg', 'vanilla', 'almond extract', 'anise oil', 'anise seed', 'flour', 'baking powder', 'salt', 'almond']"""
1956,"""['rice', 'parmesan', 'oregano', 'garlic', 'egg', 'spaghetti sauce', 'pepper', 'pepperoni', 'mushroom', 'mozzarella']"""
1957,"""['gumdrops', 'date', 'raisin', 'pecan', 'walnut', 'cake mix', 'apple pie filling', 'cinnamon', 'apple pie spice', 'egg']"""
1958,"""['cake mix', 'pineapple', 'sugar', 'pudding', 'coconut', 'whipped cream', 'nut']"""
1959,"""['flour', 'soda', 'salt', 'sugar', 'cinnamon', 'egg', 'oil', 'vanilla', 'pineapple', 'pecan', 'banana', 'oleo', 'cream cheese', 'powdered sugar']"""
1960,"""['butter', 'catsup', 'vinegar', 'brown sugar', 'mustard', 'garlic powder']"""
1961,"""['hershey', 'margarine', 'pecan', 'buttermilk', 'vanilla', 'salt', 'hersheys syrup', 'sugar', 'egg', 'soda', 'flour']"""
1962,"""['broccoli', 'mushroom soup', 'mayonnaise', 'egg', 'onion', 'cheddar cheese', 'margarine', 'stuffing']"""
1963,"""['oil', 'garlic', 'beef', 'onion', 'tomato paste', 'tomato sauce', 'v-8 juice', 'celery', 'green pepper', 'egg', 'noodle', 'parmesan', 'mozzarella', 'ricotta', 'oregano', 'parsley', 'pepper', 'salt']"""
1964,"""['sugar', 'cocoa', 'salt', 'milk', 'butter', 'peanut butter', 'oat', 'vanilla']"""
1965,"""['pasta', 'margarine', 'beef', 'whipped cream cheese', 'taco seasoning', 'salt', 'salsa', 'cheddar cheese', 'tortilla chip']"""
1966,"""['chicken', 'bacon', 'potato', 'butter', 'olive oil', 'carrot', 'onion', 'garlic', 'bay leaf', 'parsley', 'thyme', 'salt', 'pepper']"""
1967,"""['cucumber', 'onion', 'salt', 'sugar', 'turmeric', 'celery seed', 'mustard seed', 'vinegar']"""
1968,"""['broccoli', 'cheese', 'garlic powder']"""
1969,"""['zucchini', 'garlic', 'butter']"""
1970,"""['beef', 'rice', 'egg', 'onion', 'ragu']"""
1971,"""['flour', 'vanilla', 'sugar', 'oil', 'baking soda', 'egg', 'cinnamon', 'pineapple', 'carrot', 'nut']"""
1972,"""['egg', 'sugar', 'flour', 'pumpkin', 'soda', 'nutmeg', 'cinnamon']"""
1973,"""['cottage cheese', 'sour cream', 'fruit', 'coconut', 'marshmallow', 'nut']"""
1974,"""['cooking oil', 'pepper', 'onion', 'beef', 'cream of celery soup', 'oleo', 'mustard', 'milk', 'cheese', 'noodles']"""
1975,"""['pecan', 'coconut', 'chocolate cake mix', 'cream cheese', 'margarine', 'powdered sugar', 'vanilla']"""
1976,"""['sausage', 'tomato', 'cream cheese', 'cracker']"""
1977,"""['chicken', 'cream of mushroom soup', 'sour cream', 'salt', 'pepper', 'sherry', 'poultry seasoning', 'rice', 'noodles']"""
1978,"""['chicken', 'stuffing', 'cream of chicken soup', 'cream of mushroom']"""
1979,"""['spinach', 'salt', 'cheese', 'milk', 'sour cream', 'butter', 'flour', 'egg yolk', 'egg white', 'pepper']"""
1980,"""['cornmeal', 'flour', 'baking powder', 'salt', 'pepper', 'egg', 'water', 'vegetable oil']"""
1981,"""['beef', 'salt', 'pepper', 'soy sauce', 'frozen veggie', 'cornstarch']"""
1982,"""['olive oil', 'evaporated milk', 'coconut', 'sugar', 'vanilla']"""
1983,"""['chicken', 'onion', 'garlic', 'tomato', 'cream of mushroom soup', 'salt', 'pepper', 'margarine', 'celery', 'green pepper', 'tomato paste', 'chili powder', 'spaghetti', 'cheddar cheese']"""
1984,"""['cream cheese', 'mayonnaise', 'lemon juice', 'celery', 'onion', 'shrimp']"""
1985,"""['cucumber', 'onion', 'vinegar', 'pepper', 'celery seed', 'turmeric', 'cinnamon', 'sugar']"""
1986,"""['pepper', 'onion', 'bacon', 'corn', 'cream corn', 'okra', 'cheddar cheese']"""
1987,"""['graham cracker', 'egg yolk', 'apple', 'lemon juice', 'sugar', 'brown sugar', 'flour', 'salt', 'cinnamon', 'nutmeg', 'butter']"""
1988,"""['flour', 'soda', 'baking powder', 'salt', 'butter', 'sugar', 'egg', 'vanilla', 'buttermilk']"""
1989,"""['pie filling', 'pineapple', 'walnut', 'pecan', 'lemon juice', 'cool whip']"""
1990,"""['corn muffin mix', 'cream corn', 'corn', 'egg', 'cheese', 'onion', 'celery', 'green pepper', 'milk', 'oleo']"""
1991,"""['butter', 'egg', 'vanilla', 'brown sugar', 'flour', 'pecan']"""
1992,"""['lemonade mix', 'tang', 'tea', 'sugar', 'cloves', 'cinnamon']"""
1993,"""['flour', 'baking powder', 'salt', 'shortening']"""
1994,"""['butter', 'sugar', 'egg', 'banana', 'flour', 'salt', 'baking soda', 'whole wheat flour', 'water', 'nut']"""
1995,"""['cream cheese', 'caramel', 'butterscotch', 'peanut']"""
1996,"""['turkey', 'chicken', 'mushroom soup', 'chicken soup', 'milk', 'water', 'sour cream', 'veg-all', 'stuffing mix', 'butter']"""
1997,"""['beef', 'bone', 'water', 'bay leaf', 'pepper', 'parsley', 'parsnip', 'carrot', 'onion', 'potato', 'tomato', 'tarragon', 'black pepper', 'bitters']"""
1998,"""['flour', 'sugar', 'salt', 'lemon peel', 'yeast', 'milk', 'water', 'margarine', 'egg', 'coconut', 'vanilla']"""
1999,"""['pinto bean', 'cooking oil', 'catsup', 'worcestershire sauce', 'molasses', 'brown sugar', 'water', 'cornstarch', 'hamburger']"""
2000,"""['carrot', 'egg', 'cheese', 'cracker', 'onion', 'mushroom soup', 'water']"""
2001,"""['chicken', 'cream of chicken soup', 'margarine', 'flour', 'buttermilk', 'salt', 'pepper']"""
2002,"""['pineapple', 'sugar', 'lemon flavored gelatin', 'cream cheese', 'apple', 'nut', 'celery', 'whipped topping', 'lettuce']"""
2003,"""['macaroni', 'cheese', 'egg', 'butter', 'milk']"""
2004,"""['shortening', 'peanut butter', 'sugar', 'brown sugar', 'egg', 'milk', 'vanilla', 'flour', 'chocolate']"""
2005,"""['butter', 'chocolate', 'egg', 'sugar', 'marshmallow']"""
2006,"""['tomato', 'bacon', 'mayonnaise', 'onion', 'parmesan', 'parsley']"""
2007,"""['beef', 'tomato sauce', 'taco seasoning', 'corn chip', 'refried bean', 'cheddar cheese']"""
2008,"""['green chili', 'egg', 'cheddar cheese', 'salt', 'pepper']"""
2009,"""['flour', 'corn meal', 'sugar', 'cornstarch', 'baking powder', 'baking soda', 'salt', 'egg', 'butter', 'buttermilk']"""
2010,"""['fryer', 'salt', 'pepper', 'cream of celery soup', 'flour', 'margarine', 'buttermilk']"""
2011,"""['applesauce', 'sweetener', 'ginger', 'salt', 'powdered milk', 'cinnamon', 'cloves']"""
2012,"""['water chestnut', 'soy sauce', 'bacon']"""
2013,"""['butter', 'egg', 'oil', 'water', 'coconut', 'cool whip']"""
2014,"""['pistachio pudding', 'cool whip', 'pineapple', 'nut', 'marshmallow']"""
2015,"""['sugar', 'flour', 'vanilla', 'salt', 'butter', 'cocoa', 'baking powder', 'coffee', 'egg', 'chocolate', 'almond']"""
2016,"""['cheese', 'oleo', 'sugar', 'cocoa', 'vanilla', 'nut']"""
2017,"""['pumpkin', 'milk', 'sugar', 'cinnamon', 'nutmeg', 'egg', 'cake mix', 'nut', 'margarine']"""
2018,"""['flour', 'sugar', 'baking soda', 'salt', 'cinnamon', 'egg', 'vegetable oil', 'vanilla', 'pineapple', 'pecan', 'banana', 'butter', 'powdered sugar']"""
2019,"""['sausage', 'egg', 'tomato', 'onion', 'pepper', 'chili pepper', 'cheese', 'tortilla']"""
2020,"""['orange juice', 'water', 'sugar', 'milk', 'vanilla', 'ice']"""
2021,"""['cheese', 'clam', 'onion', 'green pepper', 'mustard', 'worcestershire sauce', 'chili sauce', 'tabasco']"""
2022,"""['vanilla pudding', 'milk', 'cool whip', 'sour cream', 'vanilla', 'banana']"""
2023,"""['green chile', 'cheddar cheese', 'jack cheese', 'flour', 'evaporated milk', 'egg', 'salt']"""
2024,"""['broccoli', 'sour cream', 'onion', 'beef broth', 'margarine', 'flour', 'dressing', 'salt', 'pepper']"""
2025,"""['olive oil', 'garlic', 'black bean', 'water', 'oregano', 'salt', 'cayenne', 'bell pepper', 'brown sugar', 'sour cream', 'onion', 'ham bone', 'cumin', 'bay leaf', 'pepper', 'parsley', 'sherry', 'lemon juice']"""
2026,"""['hamburger', 'potato', 'onion', 'water']"""
2027,"""['sugar', 'flour', 'soda', 'salt', 'nutmeg', 'cinnamon', 'allspice', 'cloves', 'vegetable oil', 'egg', 'buttermilk', 'vanilla', 'fig', 'pecan', 'walnut']"""
2028,"""['cream cheese', 'ranch salad dressing mix', 'sweet pepper', 'celery', 'green olive', 'green onion', 'tortilla']"""
2029,"""['flour', 'soda', 'salt', 'cinnamon', 'butter', 'sugar', 'egg', 'fruit', 'date', 'pecan', 'brandy']"""
2030,"""['butter', 'peach', 'sugar', 'flour', 'milk']"""
2031,"""['flour', 'beer', 'salt', 'shrimp', 'vegetable oil']"""
2032,"""['egg', 'sugar', 'oil', 'flour', 'baking powder', 'soda', 'salt', 'cinnamon', 'nut', 'zucchini', 'vanilla']"""
2033,"""['chicken', 'rice', 'carrot', 'celery', 'onion', 'garlic', 'salt', 'red pepper', 'almond']"""
2034,"""['crescent roll dough', 'swiss cheese', 'ham', 'broccoli', 'onion', 'parsley', 'dijon mustard', 'lemon juice']"""
2035,"""['pie crust mix', 'brown sugar', 'peanut butter', 'egg']"""
2036,"""['egg', 'buttermilk', 'flour', 'salt', 'sugar', 'soda']"""
2037,"""['water', 'sugar', 'cherry pie filling', 'pineapple', 'lemon juice', 'cola', 'nut']"""
2038,"""['beef', 'mushroom soup', 'onion', 'tortilla chip', 'tomato', 'cheese']"""
2039,"""['olive oil', 'onion', 'garlic', 'chicken', 'penne pasta', 'olive', 'basil', 'oregano', 'parmesan cheese']"""
2040,"""['zucchini', 'onion', 'tomato', 'mozzarella', 'italian seasoning', 'pepper', 'cracker']"""
2041,"""['spaghetti sauce', 'noodle', 'beef', 'ricotta', 'egg', 'mozzarella', 'cheddar']"""
2042,"""['sugar', 'milk', 'oleo', 'peanut butter']"""
2043,"""['potato', 'bacon', 'onion', 'flour', 'sugar', 'salt', 'celery seed', 'pepper', 'water', 'vinegar']"""
2044,"""['flour', 'shortening', 'buttermilk', 'pork sausage']"""
2045,"""['beef', 'bread', 'onion', 'pepper', 'tomato', 'egg', 'salt']"""
2046,"""['beef', 'onion soup mix', 'corn', 'mashed potato', 'salt', 'pepper']"""
2047,"""['egg', 'sugar', 'pumpkin', 'oil', 'water', 'vanilla', 'flour', 'cinnamon', 'salt', 'baking soda', 'date', 'pecan']"""
2048,"""['potato', 'cream cheese', 'sour cream', 'whipping cream', 'butter', 'salt', 'pepper', 'green onion', 'cheddar', 'bacon']"""
2049,"""['bread', 'cream cheese', 'egg', 'milk', 'maple syrup']"""
2050,"""['creamed corn', 'margarine', 'egg', 'sour cream', 'cornbread mix', 'corn']"""
2051,"""['peach', 'sugar', 'flour', 'nutmeg', 'cinnamon', 'almond extract', 'butter', 'pie crust']"""
2052,"""['potato', 'corn', 'lima bean', 'chicken broth', 'onion', 'tomato', 'chicken', 'turkey', 'salt', 'pepper', 'margarine', 'worcestershire sauce']"""
2053,"""['margarine', 'graham cracker', 'peanut butter', 'powdered sugar', 'wax', 'chocolate']"""
2054,"""['oleo', 'butter', 'white sugar', 'brown sugar', 'egg', 'pudding', 'vanilla', 'flour', 'soda', 'chocolate chip', 'nut']"""
2055,"""['bacon', 'onion', 'potato', 'water', 'corn', 'milk', 'salt']"""
2056,"""['bread', 'margarine', 'onion', 'celery', 'sage', 'salt', 'pepper', 'chicken broth', 'egg']"""
2057,"""['macaroni', 'milk', 'pepper', 'onion', 'carrot', 'vinegar', 'sugar', 'mayonnaise', 'salt']"""
2058,"""['pineapple', 'brown sugar', 'lemon juice', 'grand marnier', 'apple', 'orange', 'grape', 'banana']"""
2059,"""['gelatin', 'water', 'mayonnaise', 'celery', 'bell pepper', 'olive', 'cream cheese', 'tomato soup', 'onion', 'nut']"""
2060,"""['beef', 'salt', 'liquid smoke', 'red pepper', 'garlic', 'pepper', 'mustard seed']"""
2061,"""['tater tot', 'beef', 'mushroom soup', 'onion', 'cheese']"""
2062,"""['brown sugar', 'sugar', 'oleo', 'butter', 'flour', 'vanilla', 'baking soda', 'buttermilk', 'egg', 'nut', 'heath bar']"""
2063,"""['chicken', 'salt', 'pepper', 'olive oil', 'butter', 'chive', 'lemon', 'brandy', 'parsley', 'mustard', 'chicken broth']"""
2064,"""['cream cheese', 'onion', 'worcestershire sauce', 'beef', 'pickle juice', 'mayonnaise']"""
2065,"""['lamb', 'cooking oil', 'veal', 'chicken', 'bayleaf', 'garlic', 'salt', 'pepper', 'potato', 'carrot', 'onion', 'flour']"""
2066,"""['mandarin orange', 'pineapple', 'gelatin', 'cottage cheese', 'whipped topping']"""
2067,"""['cream cheese', 'half and half', 'sugar', 'cool whip', 'graham cracker', 'pudding', 'pumpkin', 'cinnamon', 'ginger', 'cloves']"""
2068,"""['chicken', 'oil', 'garlic', 'green pepper', 'carrot', 'chicken bouillon', 'soy sauce', 'sherry', 'vinegar', 'brown sugar', 'ginger', 'pineapple', 'rice']"""
2069,"""['angel food cake', 'jello', 'strawberry', 'cool whip']"""
2070,"""['sour cream', 'cream cheese', 'salsa', 'tomato', 'cheddar cheese', 'lettuce', 'nacho']"""
2071,"""['potato', 'crisco', 'salt', 'pepper', 'garlic', 'onion', 'margarine']"""
2072,"""['flour', 'butter', 'sugar', 'chocolate', 'pecan']"""
2073,"""['crescent roll', 'cream cheese', 'mayonnaise', 'ranch dressing', 'mushroom', 'broccoli', 'cauliflower', 'olive', 'tomato', 'cheese']"""
2074,"""['milk', 'graham cracker', 'egg', 'lemon juice', 'sugar']"""
2075,"""['broccoli', 'carrot', 'water chestnut', 'red pepper', 'water', 'chicken broth', 'soy sauce', 'garlic powder', 'cornstarch', 'ginger']"""
2076,"""['cranberry', 'orange', 'apple', 'pineapple', 'raspberry', 'water', 'sugar', 'walnut']"""
2077,"""['carrot', 'pepper', 'onion', 'sugar', 'vinegar', 'oil', 'mustard']"""
2078,"""['butter', 'cream cheese', 'powdered sugar', 'vanilla', 'maple']"""
2079,"""['cherry pie filling', 'pineapple', 'condensed milk', 'cool whip', 'marshmallow', 'pecan']"""
2080,"""['catsup', 'horseradish', 'lemon', 'vinegar', 'worcestershire sauce']"""
2081,"""['spaghetti', 'onion', 'butter', 'tomato', 'salt', 'mushroom', 'olive', 'flour', 'whipping cream', 'milk', 'parmesan cheese']"""
2082,"""['cake mix', 'chocolate pudding', 'salad oil', 'egg', 'water', 'cinnamon', 'vodka', 'kahlu', 'milk chocolate frosting']"""
2083,"""['cranberry sauce', 'pineapple', 'strawberry', 'walnut']"""
2084,"""['apple', 'flour', 'sugar', 'baking powder', 'salt', 'egg', 'butter']"""
2085,"""['hamburger', 'onion', 'sugar', 'italian seasoning', 'egg', 'spaghetti', 'parmesan', 'margarine', 'cottage cheese', 'mozzarella']"""
2086,"""['corn', 'water', 'salt', 'butter', 'milk', 'flour']"""
2087,"""['artichoke', 'cheddar cheese', 'mayonnaise', 'garlic powder']"""
2088,"""['oleo', 'flour', 'sugar']"""
2089,"""['whipped topping', 'pineapple', 'cherry', 'condensed milk', 'pecan', 'lemon juice']"""
2090,"""['mayonnaise', 'milk', 'onion', 'cream cheese', 'relish', 'caper']"""
2091,"""['tomato', 'celery', 'green pepper', 'onion', 'salt', 'vinegar', 'pepper', 'pickling spice', 'brown sugar', 'sugar']"""
2092,"""['hamburger', 'sloppy joe mix', 'tomato paste', 'water', 'macaroni', 'corn', 'cheddar cheese']"""
2093,"""['cake mix', 'margarine', 'egg', 'lemon', 'cream cheese', 'powdered sugar']"""
2094,"""['butter', 'flour', 'soda', 'salt', 'buttermilk']"""
2095,"""['vanilla wafers', 'banana', 'pudding', 'sour cream', 'cool whip']"""
2096,"""['doritos', 'chicken', 'cream of chicken soup', 'cream of mushroom soup', 'milk', 'picante sauce', 'cheddar cheese']"""
2097,"""['sausage', 'beef', 'onion', 'chili powder', 'salt', 'pepper', 'corn', 'tomato sauce', 'milk', 'corn meal', 'olive', 'cheese']"""
2098,"""['cream cheese', 'sour cream', 'dill', 'crescent roll', 'mayonnaise', 'beau monde', 'garlic powder']"""
2099,"""['crisco', 'flour', 'milk', 'salt', 'egg white', 'powdered sugar', 'vanilla']"""
2100,"""['sugar', 'vinegar', 'sauerkraut', 'celery', 'onion', 'green pepper', 'red pepper']"""
2101,"""['chex', 'chocolate', 'peanut butter', 'margarine', 'vanilla', 'powdered sugar']"""
2102,"""['egg white', 'sugar', 'vanilla', 'salt', 'chocolate']"""
2103,"""['potato', 'cream cheese', 'milk', 'garlic salt', 'butter', 'parsley', 'paprika']"""
2104,"""['egg', 'sugar', 'milk', 'vanilla']"""
2105,"""['cheddar cheese', 'flour', 'butter', 'salt', 'cayenne pepper']"""
2106,"""['butter', 'onion', 'rice', 'chicken', 'water', 'pecan', 'basil', 'parsley']"""
2107,"""['cream of mushroom soup', 'milk', 'velveeta', 'chicken', 'turkey', 'macaroni', 'egg', 'butter', 'margarine', 'bread crumb']"""
2108,"""['chicken', 'egg', 'bread crumb', 'butter', 'mushroom', 'flour', 'chicken bouillon', 'lemon juice', 'salt', 'pepper', 'parsley']"""
2109,"""['cherry pie filling', 'cinnamon', 'almond extract', 'cake mix', 'oleo', 'nut']"""
2110,"""['sugar', 'shortening', 'sorghum molasses', 'buttermilk', 'egg', 'flour', 'salt', 'cinnamon', 'soda', 'ginger']"""
2111,"""['flour', 'buttermilk', 'milk', 'water', 'shortening']"""
2112,"""['oil', 'sugar', 'egg', 'flour', 'salt', 'baking soda', 'cinnamon', 'apple pie filling', 'pecan']"""
2113,"""['sugar', 'butter', 'graham cracker', 'cream cheese', 'egg', 'vanilla', 'fruit topping mix']"""
2114,"""['chicken', 'mushroom soup', 'evaporated milk', 'salt', 'pepper', 'onion']"""
2115,"""['pecan', 'candied cherry', 'cherry', 'pineapple', 'butter', 'sugar', 'soda', 'egg', 'flour', 'grape juice', 'baking powder', 'allspice']"""
2116,"""['orange juice', 'balsamic vinegar', 'orange zest', 'dijon mustard', 'salt', 'pepper', 'olive oil', 'romaine', 'watercress', 'onion', 'orange']"""
2117,"""['banana', 'flour', 'sugar', 'salt', 'baking soda', 'baking powder', 'egg', 'butter', 'milk']"""
2118,"""['barbecue sauce', 'beer', 'smokies']"""
2119,"""['biscuit', 'brown sugar', 'sugar', 'cinnamon', 'butter']"""
2120,"""['wheat flour', 'salt', 'baking soda', 'oil', 'molasses', 'honey', 'egg', 'water']"""
2121,"""['kool-aid', 'ginger ale', 'sherbet']"""
2122,"""['applesauce', 'sour cream', 'salt', 'onion', 'worcestershire sauce']"""
2123,"""['beef', 'onion', 'mushroom']"""
2124,"""['butter', 'sugar', 'brown sugar', 'almond extract', 'egg', 'nut', 'raisin', 'applesauce', 'flour', 'oatmeal', 'baking soda']"""
2125,"""['shortening', 'brown sugar', 'flour', 'baking powder', 'salt', 'milk', 'oats', 'raisin', 'nut']"""
2126,"""['pork', 'soy sauce', 'catsup', 'vinegar', 'pepper', 'garlic']"""
2127,"""['egg', 'sugar', 'flour', 'cream corn', 'butter', 'salt', 'evaporated milk']"""
2128,"""['egg', 'mustard', 'sugar', 'cider vinegar', 'salt', 'mayonnaise']"""
2129,"""['popcorn', 'oleo', 'brown sugar', 'white sugar', 'cream of tartar', 'soda']"""
2130,"""['rice', 'mushroom', 'cream of mushroom soup', 'worcestershire sauce', 'pork sausage', 'turkey', 'chicken', 'bread crumb', 'butter']"""
2131,"""['sugar', 'egg', 'bread', 'egg white', 'vanilla', 'nutmeg', 'milk', 'cinnamon', 'cloves']"""
2132,"""['flour', 'sugar', 'baking powder', 'salt', 'shortening', 'milk', 'egg', 'vanilla']"""
2133,"""['butter', 'crisco', 'brown sugar', 'white sugar', 'egg', 'milk', 'vanilla', 'salt', 'baking powder', 'walnut', 'flour']"""
2134,"""['pork', 'beer', 'water', 'rosemary', 'onion', 'bouillon', 'potato', 'carrot', 'flour']"""
2135,"""['oreo', 'chocolate pudding', 'cool whip', 'pecan', 'milk', 'butterscotch ice cream']"""
2136,"""['cornmeal', 'margarine', 'sugar', 'milk', 'salt', 'egg', 'flour', 'yeast', 'water']"""
2137,"""['beef', 'bread crumb', 'onion', 'salt', 'pepper', 'evaporated milk', 'barbecue sauce']"""
2138,"""['deer', 'salt', 'pepper', 'garlic', 'soy sauce', 'worcestershire', 'liquid smoke']"""
2139,"""['condensed cream of chicken soup', 'milk', 'mayonnaise', 'corn', 'pimiento', 'parsley']"""
2140,"""['margarine', 'graham cracker', 'condensed milk', 'chocolate', 'peanut butter']"""
2141,"""['biscuit', 'butter', 'brown sugar', 'cinnamon']"""
2142,"""['sugar', 'milk', 'butter', 'cocoa powder', 'oats', 'peanut butter', 'vanilla', 'walnut']"""
2143,"""['chicken', 'butter', 'tomato', 'celery', 'soy sauce', 'vinegar', 'salt']"""
2144,"""['butter', 'onion', 'mushroom', 'scallops', 'milk', 'dijon mustard', 'cream sherry', 'parsley', 'pepper']"""
2145,"""['vegetable oil', 'pork', 'salt', 'pepper', 'garlic powder', 'cornstarch']"""
2146,"""['rhubarb', 'sugar', 'flour', 'cinnamon', 'water', 'food coloring']"""
2147,"""['flour', 'baking soda', 'cinnamon', 'nutmeg', 'salt', 'raisin', 'water', 'egg', 'shortening', 'sugar', 'walnut']"""
2148,"""['flour', 'butter', 'powdered sugar', 'vanilla', 'pecan', 'chocolate']"""
2149,"""['sugar', 'flour', 'cocoa', 'egg', 'butter', 'pet milk', 'vanilla', 'pecan', 'oatmeal']"""
2150,"""['beef', 'green chili', 'sour cream', 'taco seasoning', 'refried bean', 'avocado', 'cheese', 'tomato', 'onion', 'olive']"""
2151,"""['egg', 'sugar', 'milk', 'vanilla', 'flour', 'baking powder', 'salt', 'date', 'nut']"""
2152,"""['cucumber', 'red chili', 'sugar', 'vinegar', 'onion', 'cilantro']"""
2153,"""['chicken', 'onion', 'cheese', 'chicken broth', 'salsa', 'doritos']"""
