id,ingredients_normalized
8106,"""['bread', 'sausage', 'egg', 'milk', 'cream of mushroom soup', 'cheddar', 'mustard', 'salt']"""
8107,"""['graham cracker', 'butter', 'sugar', 'cream cheese', 'vanilla', 'egg', 'sour cream']"""
8108,"""['chicken', 'cream of chicken soup', 'stuffing', 'butter', 'swiss cheese']"""
8109,"""['rice', 'celery soup', 'mushroom soup', 'milk', 'onion soup mix', 'pork']"""
8110,"""['vanilla pudding', 'milk', 'sour cream', 'cool whip', 'vanilla', 'banana', 'vanilla wafers']"""
8111,"""['onion', 'garlic', 'margarine', 'rice', 'water', 'chicken bouillon', 'orange vinegar', 'salt', 'mustard', 'hot pepper sauce', 'celery', 'mushroom']"""
8112,"""['raisin', 'soda', 'water', 'sugar', 'margarine', 'egg', 'salt', 'flour', 'nut', 'vanilla']"""
8113,"""['oil', 'egg', 'water', 'sweet potato', 'flour', 'sugar', 'salt', 'soda', 'baking powder', 'cinnamon', 'nutmeg', 'vanilla', 'raisin', 'nut']"""
8114,"""['rice', 'black bean', 'salsa']"""
8115,"""['beef', 'cooking oil', 'mushroom gravy', 'tomato', 'water', 'onion soup mix', 'potato']"""
8116,"""['onion', 'wine', 'butter', 'flour', 'chive', 'mustard', 'salt', 'milk', 'sour cream', 'cheddar']"""
8117,"""['butter', 'sugar', 'egg', 'soda', 'buttermilk', 'flour', 'date', 'orange', 'nut', 'coconut', 'orange juice', 'powdered sugar', 'salt']"""
8118,"""['graham cracker', 'oleo', 'confectioners sugar', 'egg', 'vanilla', 'pineapple', 'cool whip', 'banana', 'nut', 'cherry']"""
8119,"""['egg', 'sugar', 'salt', 'butter', 'corn syrup', 'pecan', 'pie shell']"""
8120,"""['pork', 'brown sugar', 'mustard', 'bacon', 'catsup', 'onion']"""
8121,"""['cake flour', 'sugar', 'egg white', 'cream of tartar', 'salt', 'vanilla']"""
8122,"""['carrot', 'pepper', 'pineapple', 'sugar', 'cornstarch', 'salt', 'vinegar', 'soy sauce']"""
8123,"""['bacon', 'sugar', 'cornstarch', 'salt', 'pepper', 'vinegar', 'onion', 'green bean', 'wax bean', 'kidney bean']"""
8124,"""['shortening', 'sugar', 'egg', 'banana', 'flour', 'baking powder', 'baking soda', 'salt', 'milk', 'vanilla', 'pecan']"""
8125,"""['celery', 'onion', 'pea', 'sesame oil', 'water', 'cashew', 'broth', 'sesame seed']"""
8126,"""['beef', 'water', 'sugar', 'cornstarch', 'soy sauce', 'oyster sauce', 'cooking spray', 'salt', 'pepper', 'onion', 'celery', 'mushroom', 'green pepper', 'snow pea', 'broccoli', 'water chestnut']"""
8127,"""['vanilla', 'coconut', 'chocolate', 'honey', 'sesame']"""
8128,"""['chicken', 'brown sugar', 'olive oil', 'cider vinegar', 'garlic', 'mustard', 'lemon juice', 'lime juice', 'salt', 'pepper']"""
8129,"""['potato', 'bacon', 'vinegar', 'onion', 'celery']"""
8130,"""['macaroni', 'cucumber', 'tomato', 'mayo', 'salt', 'pepper', 'egg']"""
8131,"""['macaroni', 'shrimp', 'tuna', 'crab', 'pepper', 'pimento', 'onion', 'egg', 'miracle whip']"""
8132,"""['butter', 'seasoned salt', 'wheat chex', 'pretzel', 'worcestershire sauce', 'corn chex', 'rice chex', 'nut']"""
8133,"""['butter', 'sour cream', 'egg', 'water', 'coconut', 'powdered sugar']"""
8134,"""['graham cracker', 'butter', 'brown sugar', 'vanilla', 'pecan', 'chocolate']"""
8135,"""['sugar', 'brown sugar', 'evaporated milk', 'vanilla', 'pecan', 'butter']"""
8136,"""['salmon', 'milk', 'flour', 'butter', 'egg', 'salt']"""
8137,"""['pound cake', 'vanilla pudding', 'pineapple', 'strawberry', 'cool whip']"""
8138,"""['graham cracker', 'sugar', 'margarine', 'dream whip', 'cream cheese', 'confectioners sugar', 'cherry pie filling']"""
8139,"""['okra', 'egg', 'milk', 'cooking oil', 'flour']"""
8140,"""['wild rice', 'pork', 'mushroom soup']"""
8141,"""['flour', 'brown sugar', 'butter', 'nut', 'apple', 'cinnamon', 'soda', 'salt', 'sour cream', 'egg', 'vanilla']"""
8142,"""['ground round', 'garlic', 'egg', 'salt', 'onion', 'cheese', 'tomato sauce', 'roll']"""
8143,"""['zucchini', 'bisquick', 'garlic', 'cheese', 'egg', 'pepper']"""
8144,"""['sugar', 'cornstarch', 'water', 'egg white', 'vanilla', 'salt']"""
8145,"""['oatmeal', 'water', 'shortening', 'brown sugar', 'sugar', 'egg', 'flour', 'baking soda', 'baking powder', 'salt', 'cinnamon']"""
8146,"""['rabbit', 'flour', 'salt', 'pepper', 'paprika', 'cooking oil', 'onion', 'bay leaf', 'garlic powder', 'sour cream']"""
8147,"""['chicken', 'broccoli', 'mushroom soup', 'mayonnaise', 'milk', 'lemon juice', 'stuffing', 'butter']"""
8148,"""['cheddar cheese', 'mushroom soup', 'milk', 'barbecue sauce', 'oregano', 'salt', 'pepper', 'potato']"""
8149,"""['cabbage', 'tomato', 'bell pepper', 'onion', 'cucumber', 'salt', 'pickling spice']"""
8150,"""['cucumber', 'tomato', 'lettuce', 'feta', 'onion', 'mint', 'dressing', 'pita']"""
8151,"""['beef', 'onion', 'pepper', 'beef bouillon', 'garlic powder', 'taco seasoning', 'cheese', 'lettuce', 'tomato', 'picante sauce']"""
8152,"""['sugar', 'shortening', 'milk', 'egg', 'vanilla', 'flour', 'baking powder', 'salt']"""
8153,"""['sugar', 'margarine', 'egg', 'carrot', 'walnut', 'flour', 'cream of tartar', 'baking powder', 'cinnamon', 'mace', 'salt', 'water', 'date']"""
8154,"""['spinach', 'artichoke', 'cream', 'salt', 'pepper', 'parmesan', 'cream cheese', 'milk']"""
8155,"""['corn bread', 'bread', 'egg', 'celery', 'shallot', 'onion', 'butter', 'salt', 'pepper', 'sage']"""
8156,"""['baked bean', 'hamburger', 'onion', 'pepper', 'celery', 'chili sauce', 'brown sugar', 'vegetable oil', 'parsley', 'salt', 'tabasco']"""
8157,"""['beef', 'cumin', 'chili powder', 'garlic powder', 'red pepper', 'salt', 'pepper', 'tomato', 'tortilla', 'cottage cheese', 'monterey jack', 'egg', 'cheddar', 'lettuce', 'onion', 'olive']"""
8158,"""['egg', 'vanilla', 'flour', 'milk', 'sugar', 'coconut', 'butter']"""
8159,"""['crisco', 'sugar', 'egg', 'pineapple', 'soda', 'flour', 'baking powder', 'salt']"""
8160,"""['onion', 'garbanza', 'peanut butter', 'tomato sauce', 'whole wheat', 'bread crumbs', 'garlic salt', 'beef style seasoning', 'oil', 'flour']"""
8161,"""['sugar', 'water', 'soy sauce', 'pineapple juice', 'vegetable oil', 'ginger', 'garlic powder', 'chicken']"""
8162,"""['egg', 'sugar', 'water', 'vanilla', 'baking powder', 'flour', 'salt', 'powdered sugar']"""
8163,"""['broccoli', 'onion', 'beef broth', 'cheez whiz', 'rice', 'water', 'milk', 'butter']"""
8164,"""['margarine', 'sugar', 'milk', 'egg', 'graham cracker', 'baking powder', 'flour']"""
8165,"""['mandarin orange', 'cream cheese', 'coconut', 'almond']"""
8166,"""['snap bean', 'water', 'salt', 'sugar', 'apple cider vinegar']"""
8167,"""['lemon gelatin', 'water', 'cream cheese', 'mayonnaise', 'peach', 'pineapple', 'nut', 'marshmallow']"""
8168,"""['fat', 'beef', 'onion', 'water', 'chicken broth', 'catsup', 'mustard']"""
8169,"""['apple', 'flour', 'sugar', 'brown sugar', 'cinnamon', 'oatmeal', 'oleo']"""
8170,"""['puff pastry', 'mozzarella', 'ricotta', 'raisin', 'walnut', 'cinnamon', 'nutmeg', 'nectarine', 'pear', 'marmalade']"""
8171,"""['powdered sugar', 'butter', 'evaporated milk', 'peppermint', 'almond', 'extract', 'food coloring']"""
8172,"""['shrimp', 'water', 'butter', 'curry powder', 'parsley', 'bell pepper', 'celery', 'flour', 'garlic salt', 'salt', 'milk', 'cheddar', 'pimento']"""
8173,"""['cabbage', 'water', 'beef', 'onion', 'rice', 'egg', 'worcestershire sauce', 'basil', 'salt', 'pepper', 'tomato sauce']"""
8174,"""['chicken', 'cream of chicken soup', 'cream of celery soup', 'chicken broth', 'onion', 'veg-all', 'bean']"""
8175,"""['beef', 'salt', 'pepper', 'gravy mix']"""
8176,"""['brown sugar', 'crisco', 'egg', 'molasses', 'coffee', 'flour', 'baking soda', 'cloves', 'cinnamon', 'ginger', 'salt', 'raisin']"""
8177,"""['cornmeal', 'flour', 'baking powder', 'baking soda', 'salt', 'buttermilk', 'milk', 'maple syrup', 'brown sugar', 'egg', 'butter']"""
8178,"""['mushroom soup', 'milk', 'cheese', 'chicken', 'macaroni', 'egg', 'butter', 'bread crumb']"""
8179,"""['parmesan cheese', 'bread crumb', 'paprika', 'salt', 'pepper', 'chicken', 'butter']"""
8180,"""['chicken broth', 'carrot', 'celery', 'lemon juice', 'lemon peel', 'bean', 'parsley', 'pepper']"""
8181,"""['hamburger', 'garlic powder', 'garlic', 'barbecue sauce', 'grape jelly']"""
8182,"""['cream of chicken soup', 'water', 'rice', 'mushroom', 'onion', 'chicken', 'paprika', 'pepper']"""
8183,"""['squash', 'onion', 'margarine', 'egg', 'cracker', 'cheese']"""
8184,"""['water', 'oil', 'egg', 'date bread mix', 'pecan', 'raisin', 'c cherry', 'pineapple', 'corn syrup']"""
8185,"""['raisin bran', 'crisco', 'sugar', 'egg', 'buttermilk', 'baking soda', 'flour', 'salt']"""
8186,"""['butter', 'gingersnap', 'sugar', 'fruit']"""
8187,"""['chicken', 'red pepper', 'pepper', 'dressing', 'mustard', 'worcestershire sauce']"""
8188,"""['bell pepper', 'celery', 'onion', 'chicken broth', 'spaghetti', 'mushroom soup', 'cheese', 'pimento', 'chicken', 'salt', 'pepper']"""
8189,"""['biscuit', 'sugar', 'cinnamon', 'pecan', 'margarine', 'brown sugar']"""
8190,"""['flour', 'sugar', 'baking powder', 'soda', 'salt', 'cinnamon', 'oat', 'raisin', 'oil', 'egg', 'milk', 'vanilla', 'nut']"""
8191,"""['cream corn', 'egg', 'salt', 'sugar', 'water', 'sour cream', 'cornbread mix', 'onion', 'bell pepper', 'margarine']"""
8192,"""['flour', 'baking powder', 'chili powder', 'water', 'corn meal', 'salt', 'egg']"""
8193,"""['water', 'yeast', 'sugar', 'flour', 'egg', 'salt']"""
8194,"""['beef', 'onion soup mix']"""
8195,"""['brownie mix', 'kahlua', 'chocolate pudding mix', 'whipped topping', 'heath bar']"""
8196,"""['potato', 'onion', 'margarine', 'cheddar', 'sour cream', 'pepper']"""
8197,"""['butter', 'shortening', 'sugar', 'egg', 'flour', 'baking powder', 'milk', 'coconut', 'rum', 'lemon', 'vanilla']"""
8198,"""['potato', 'onion', 'celery', 'salt', 'pepper', 'milk', 'flour']"""
8199,"""['beef', 'onion', 'tomato', 'celery', 'corn', 'onion powder', 'seasoned salt', 'celery salt', 'parsley', 'basil']"""
8200,"""['corn meal', 'milk', 'egg', 'onion', 'celery', 'butter', 'pepper', 'chicken broth']"""
8201,"""['flour', 'soda', 'salt', 'baking powder', 'oleo', 'white sugar', 'brown sugar', 'egg', 'oat', 'vanilla', 'chocolate', 'nut']"""
8202,"""['cookie crumb', 'sugar', 'butter', 'cream cheese', 'milk', 'cool whip', 'jell-o']"""
8203,"""['potato', 'margarine', 'garlic powder', 'parmesan', 'bread crumb']"""
8204,"""['chocolate', 'butter', 'cream cheese', 'sugar', 'egg', 'flour', 'salt', 'walnut', 'baking powder', 'vanilla', 'almond']"""
8205,"""['broccoli', 'onion', 'cheddar', 'bacon']"""
8206,"""['chip', 'rice', 'chili']"""
8207,"""['potato', 'onion', 'celery', 'parsley', 'garlic', 'chicken bouillon', 'paprika', 'pepper', 'oil']"""
8208,"""['broccoli', 'cauliflower', 'pea', 'celery', 'onion', 'sour cream', 'mayonnaise', 'ranch dressing']"""
8209,"""['potato soup', 'clam chowder', 'clam', 'onion', 'half and half']"""
8210,"""['cheese cracker', 'oyster cracker', 'pretzel', 'ranch dressing', 'dill']"""
8211,"""['cookie', 'butter']"""
8212,"""['strawberry', 'water', 'sugar', 'cornstarch', 'oleo', 'food coloring']"""
8213,"""['beef', 'taco seasoning', 'tomato', 'corn', 'onion', 'bean', 'garlic']"""
8214,"""['margarine', 'sugar', 'egg', 'chocolate syrup', 'flour', 'salt', 'vanilla']"""
8215,"""['lima bean', 'water', 'pork sausage', 'onion', 'celery', 'green pepper', 'tomato', 'tomato sauce', 'salt', 'pepper']"""
8216,"""['butter', 'brown sugar', 'flour', 'egg', 'nut', 'salt']"""
8217,"""['water', 'currant jelly', 'lemon juice', 'vegetable', 'gravy', 'stew meat']"""
8218,"""['biscuit', 'milk', 'egg', 'sugar', 'cocoa', 'flour', 'vanilla']"""
8219,"""['stew meat', 'potato', 'carrot', 'onion', 'tomato', 'bouillon']"""
8220,"""['rice', 'beef broth', 'consomme', 'margarine', 'salt', 'pepper']"""
8221,"""['butter', 'brown sugar', 'white sugar', 'corn syrup', 'egg', 'orange extract', 'chocolate', 'pecan', 'flour']"""
8222,"""['pancake mix', 'milk', 'egg', 'oil', 'apple ring', 'sausage']"""
8223,"""['cream cheese', 'sour cream', 'picante sauce', 'onion', 'green chili', 'salt', 'pepper', 'garlic', 'tortilla']"""
8224,"""['pork', 'mushroom soup', 'beef bouillon', 'pepper', 'noodle']"""
8225,"""['cocoa', 'sugar', 'flour', 'butter', 'egg', 'vanilla', 'salt', 'pecan']"""
8226,"""['bread', 'ham', 'cheese', 'shrimp']"""
8227,"""['cream cheese', 'mayonnaise', 'sugar', 'cranberry', 'pineapple', 'nut', 'cool whip']"""
8228,"""['crisco', 'brown sugar', 'white sugar', 'egg', 'vanilla', 'flour', 'soda', 'salt', 'chocolate']"""
8229,"""['yeast', 'water', 'honey', 'flour', 'molasses', 'salt', 'wheat germ', 'butter', 'sesame seed']"""
8230,"""['corn', 'flour', 'sugar', 'egg', 'milk', 'butter']"""
8231,"""['chocolate cake mix', 'caramel', 'condensed milk', 'chocolate', 'pecan', 'butter']"""
8232,"""['cooking oil', 'chicken', 'beef', 'pork', 'bell pepper', 'onion', 'celery', 'rice', 'water', 'parsley', 'pepper']"""
8233,"""['mayonnaise', 'catsup', 'pickle relish', 'sugar', 'worcestershire sauce', 'garlic powder']"""
8234,"""['stew', 'onion', 'potato', 'carrot', 'celery', 'mushroom', 'salt', 'pepper', 'tapioca', 'sugar', 'v-8 juice']"""
8235,"""['margarine', 'powdered sugar', 'peanut butter']"""
8236,"""['milk', 'margarine', 'vanilla', 'egg', 'coconut', 'sugar', 'bisquick']"""
8237,"""['chow mein noodle', 'butterscotch']"""
8238,"""['milk', 'cream', 'sugar', 'vanilla', 'nut', 'salt', 'ice']"""
8239,"""['egg', 'sugar', 'flour', 'baking powder', 'cinnamon', 'salt', 'milk', 'butter', 'vanilla', 'blueberry']"""
8240,"""['water', 'oatmeal', 'sugar', 'brown sugar', 'flour', 'nutmeg', 'allspice', 'vanilla', 'egg', 'butter']"""
8241,"""['shortening', 'brown sugar', 'sugar', 'egg', 'vanilla', 'salt', 'baking soda', 'flour', 'baking powder', 'oat', 'coconut', 'gumdrops']"""
8242,"""['pumpkin', 'sugar', 'flour', 'salt', 'baking powder', 'soda', 'cinnamon', 'water', 'egg', 'shortening']"""
8243,"""['mushroom', 'sausage', 'water chestnut', 'onion', 'shrimp', 'egg', 'soy sauce', 'salt', 'pepper', 'sesame']"""
8244,"""['dove', 'worcestershire sauce', 'lemon pepper', 'water', 'garlic', 'bacon']"""
8245,"""['hershey', 'oreo', 'cool whip']"""
8246,"""['flour', 'sugar', 'baking powder', 'salt', 'egg', 'vegetable oil', 'water', 'vanilla', 'cream of tartar']"""
8247,"""['onion', 'margarine', 'cream of mushroom soup', 'cheese', 'mustard', 'tuna', 'macaroni', 'pea', 'potato chip']"""
8248,"""['flour', 'brown sugar', 'oatmeal', 'butter', 'salt', 'cinnamon', 'water', 'cornstarch', 'vanilla', 'sugar', 'rhubarb']"""
8249,"""['potato', 'margarine', 'cream of chicken soup', 'sour cream', 'onion', 'cheese']"""
8250,"""['bacon', 'onion', 'pork', 'beans', 'ketchup', 'brown sugar', 'worcestershire sauce']"""
8251,"""['sausage', 'beef', 'cheese', 'basil', 'oregano', 'bread']"""
8252,"""['carrot', 'raisin', 'pecan', 'walnut', 'lemon', 'salt', 'sugar', 'sour cream', 'mayonnaise']"""
8253,"""['pumpkin seed', 'water', 'oil', 'salt']"""
8254,"""['butter', 'peach', 'margarine', 'nut']"""
8255,"""['raisin bran', 'buttermilk', 'vegetable oil', 'sugar', 'egg', 'flour', 'baking soda', 'salt']"""
8256,"""['potato', 'salt', 'pepper', 'vinegar', 'onion', 'celery', 'mayonnaise', 'mustard']"""
8257,"""['ladyfinger', 'cream cheese', 'sugar', 'cool whip', 'pie filling']"""
8258,"""['butter', 'sugar', 'egg', 'flour', 'salt', 'baking powder', 'milk', 'vanilla']"""
8259,"""['pie shell', 'tomato', 'cheddar', 'mayonnaise', 'basil', 'chive']"""
8260,"""['biscuit', 'cheese', 'butter']"""
8261,"""['sugar', 'flour', 'cocoa', 'milk', 'egg', 'butter']"""
8262,"""['dream whip', 'jello', 'cottage cheese', 'pineapple']"""
8263,"""['brownie mix', 'nut', 'dream whip', 'coffee', 'brown sugar']"""
8264,"""['sugar', 'half and half', 'chocolate', 'salt', 'syrup', 'butter', 'vanilla']"""
8265,"""['butter', 'powdered sugar', 'graham cracker', 'cinnamon', 'peanut butter', 'vanilla', 'chocolate', 'paraffin']"""
8266,"""['flour', 'sugar', 'soda', 'salt', 'cinnamon', 'egg', 'vegetable oil', 'vanilla', 'pineapple', 'pecan', 'banana', 'cream cheese']"""
8267,"""['graham cracker', 'sugar', 'butter', 'confectioners sugar', 'egg', 'banana', 'lemon juice', 'pineapple', 'cool whip', 'pecan', 'cherry']"""
8268,"""['vanilla wafer', 'margarine', 'nutrasweet', 'gelatin', 'skim milk', 'cream cheese', 'lemon juice', 'lemon rind', 'vanilla', 'blueberry', 'raspberry']"""
8269,"""['peach pie filling', 'mandarin orange', 'pineapple', 'banana', 'pecan']"""
8270,"""['apple', 'sugar', 'flour', 'salt', 'baking powder', 'soda', 'cinnamon', 'oil', 'egg', 'nut']"""
8271,"""['cheddar cheese', 'onion', 'tortilla', 'butter', 'flour', 'chicken broth', 'sour cream', 'green chili']"""
8272,"""['sugar', 'butter', 'cocoa', 'milk', 'oat', 'nut', 'vanilla']"""
8273,"""['pretzel', 'margarine', 'sugar', 'pineapple', 'cream cheese', 'cool whip']"""
8274,"""['cabbage', 'onion', 'bell pepper', 'carrot', 'vinegar', 'sugar', 'salt', 'pepper', 'cayenne pepper', 'mustard', 'jalapeno']"""
8275,"""['butter', 'flour', 'half and half', 'lemon juice', 'lemon zest', 'parsley', 'salt', 'pepper']"""
8276,"""['asparagus', 'salt', 'flour', 'water', 'cracker', 'egg', 'milk', 'butter']"""
8277,"""['venison', 'onion', 'green onion', 'bell pepper', 'celery', 'tomato', 'olive oil', 'garlic', 'worcestershire', 'lemon', 'flour', 'mushroom soup']"""
8278,"""['beef', 'onion', 'noodle', 'mushroom soup', 'milk', 'cheddar', 'potato chip']"""
8279,"""['flour', 'pecan', 'brown sugar', 'butter', 'vanilla pudding', 'milk', 'cool whip', 'marshmallow', 'banana']"""
8280,"""['beans', 'sour cream', 'taco seasoning', 'tomato', 'olive', 'avocado', 'mayonnaise', 'cheddar', 'scallion']"""
8281,"""['sugar', 'flour', 'egg', 'butter', 'rhubarb', 'nutmeg']"""
8282,"""['cake mix', 'pudding', 'cherry pie filling', 'pineapple', 'coconut', 'cool whip']"""
8283,"""['bean', 'meat', 'water', 'onion', 'garlic', 'oil']"""
8284,"""['broccoli', 'bacon', 'onion', 'cheddar', 'mayonnaise', 'sugar', 'vinegar']"""
8285,"""['oleo', 'sugar', 'flour', 'milk', 'peach']"""
8286,"""['flour', 'sugar', 'walnut', 'baking soda', 'baking powder', 'salt', 'mace', 'egg', 'milk', 'butter', 'pineapple']"""
8287,"""['milk', 'flour', 'egg', 'salt', 'pepper']"""
8288,"""['apple juice', 'salt', 'cornstarch', 'cinnamon', 'nutmeg', 'margarine', 'apple', 'pie crust']"""
8289,"""['basmati rice', 'butter', 'cinnamon', 'bay leaf', 'cardamom', 'cloves', 'salt', 'raisin', 'pistachio', 'almond']"""
8290,"""['olive oil', 'pepper', 'tomato', 'olive', 'garlic', 'parmesan', 'parsley']"""
8291,"""['flour', 'salt', 'pepper', 'egg', 'vegetable oil', 'water', 'mushroom', 'breadcrumbs', 'tartar sauce']"""
8292,"""['tomato catsup', 'worcestershire sauce', 'red pepper', 'chili powder', 'tarragon vinegar', 'salt pork liquor', 'sugar', 'garlic', 'onion']"""
8293,"""['yeast', 'water', 'cottage cheese', 'sugar', 'onion', 'butter', 'dill seed', 'salt', 'baking soda', 'egg', 'flour']"""
8294,"""['beef', 'cornstarch', 'water', 'vegetable oil', 'onion', 'pineapple', 'sugar', 'vinegar', 'chicken bouillon', 'soy sauce', 'green pepper', 'tomato']"""
8295,"""['onion', 'green pepper', 'oleo', 'frankfurter', 'barbecue bean', 'bean and bacon soup', 'corn', 'biscuit']"""
8296,"""['beef', 'mushroom soup', 'bread crumb', 'egg', 'onion', 'pepper']"""
8297,"""['sausage', 'cheddar', 'biscuit mix']"""
8298,"""['egg', 'sour cream', 'sugar', 'molasses', 'flour', 'salt', 'soda', 'ginger', 'cinnamon', 'water']"""
8299,"""['egg white', 'sugar', 'corn syrup', 'water', 'salt', 'cream of tartar', 'vanilla']"""
8300,"""['nila wafer', 'cream cheese', 'sugar', 'vanilla', 'egg', 'cherry pie filling']"""
8301,"""['potato', 'oil', 'parsley', 'garlic', 'oregano']"""
8302,"""['armadillo', 'rock', 'salt', 'pepper']"""
8303,"""['fettuccine', 'cream', 'parmesan', 'butter', 'salt', 'pepper']"""
8304,"""['powdered sugar', 'flour', 'baking powder', 'baking soda', 'cinnamon', 'nutmeg', 'salt', 'egg', 'sugar', 'apple', 'pecan', 'raisin']"""
8305,"""['apple', 'pear', 'sugar', 'pineapple']"""
8306,"""['broccoli', 'carrot', 'cauliflower', 'mushroom soup', 'swiss cheese', 'sour cream', 'pepper', 'pimento', 'onion']"""
8307,"""['cream cheese', 'milk', 'onion', 'horseradish', 'salt', 'pepper', 'crabmeat', 'almond']"""
8308,"""['peach', 'juice', 'vinegar', 'cinnamon', 'sugar', 'cloves']"""
8309,"""['onion', 'shortening', 'tomato', 'chili pepper', 'salt', 'pepper', 'cheese']"""
8310,"""['lima bean', 'celery soup', 'onion', 'green pepper', 'butter', 'cheese', 'bread crumb']"""
