fdc_id,description,mapped_ingredient
174049,"Beef, round, eye of round, roast, separable lean only, trimmed to 1/8"" fat, all grades, raw","""beef"""
174050,"Beef, chuck, arm pot roast, separable lean only, trimmed to 1/8"" fat, all grades, cooked, braised","""beef"""
174051,"Beef, chuck, arm pot roast, separable lean only, trimmed to 1/8"" fat, all grades, raw","""beef"""
174052,"Beef, round, bottom round, roast, separable lean only, trimmed to 1/8"" fat, all grades, cooked","""beef"""
174053,"Beef, round, bottom round, steak, separable lean only, trimmed to 1/8"" fat, all grades, cooked, braised","""beef"""
174054,"Beef, top sirloin, steak, separable lean only, trimmed to 1/8"" fat, all grades, cooked, broiled","""beef"""
174055,"Beef, top sirloin, steak, separable lean only, trimmed to 1/8"" fat, all grades, raw","""beef"""
174056,"Beef, chuck, arm pot roast, separable lean only, trimmed to 1/8"" fat, choice, raw","""beef"""
174057,"Beef, brisket, flat half, separable lean only, trimmed to 1/8"" fat, choice, raw","""beef"""
174058,"Beef, round, bottom round, roast, separable lean only, trimmed to 1/8"" fat, choice, raw","""beef"""
174059,"Beef, round, bottom round, roast, separable lean only, trimmed to 1/8"" fat, choice, cooked, roasted","""beef"""
174060,"Beef, round, eye of round, roast, separable lean only, trimmed to 1/8"" fat, choice, cooked, roasted","""beef"""
174061,"Beef, round, top round, steak, separable lean only, trimmed to 1/8"" fat, choice, cooked, broiled","""beef"""
174062,"Soup, clam chowder, new england, canned, ready-to-serve","""clam juice"""
174063,"Soup, clam chowder, new england, reduced sodium, canned, ready-to-serve","""clam juice"""
174064,"Soup, chicken noodle, reduced sodium, canned, ready-to-serve","""chicken noodle soup \u2192 chicken noodle soup \u2192 noodle"""
174065,"Soup, beef and vegetables, reduced sodium, canned, ready-to-serve","""beef soup"""
174066,"Sauce, sweet and sour, ready-to-serve","""sweet and sour sauce"""
174067,"Sauce, cocktail, ready-to-serve","""sauce"""
174068,"Dip, salsa con queso, cheese and salsa- medium","""salsa con queso"""
174069,"Dip, TOSTITOS, salsa con queso, medium","""salsa con queso"""
174070,"Sauce, peanut, made from peanut butter, water, soy sauce","""peanut sauce"""
174071,"Soup, chunky vegetable, reduced sodium, canned, ready-to-serve","""vegetable broth"""
174072,"Gravy, HEINZ Home Style, classic chicken","""chicken gravy"""
174073,"Soup, beef barley, ready to serve","""beef broth"""
174074,"Sauce, enchilada, red, mild, ready to serve","""enchilada sauce"""
174075,"Bread, chapati or roti, whole wheat, commercially prepared, frozen","""whole wheat bread"""
174076,"Bread, paratha, whole wheat, commercially prepared, frozen","""whole wheat bread"""
174077,"Bread, naan, whole wheat, commercially prepared, refrigerated","""naan"""
174078,"Bread, roll, Mexican, bollilo","""bread crumbs"""
174079,"Cookie, butter or sugar, with chocolate icing or filling","""chocolate"""
174080,"Cookie, chocolate, with icing or coating","""chocolate cookie"""
174081,"Tortillas, ready-to-bake or -fry, whole wheat","""whole wheat tortilla"""
174082,"Cake, snack cakes, creme-filled, chocolate with frosting, low-fat, with added fiber","""chocolate"""
174083,"Cookies, graham crackers, plain or honey, lowfat","""graham cracker"""
174084,"Crackers, cheese, whole grain","""cheese"""
174085,"Waffles, whole wheat, lowfat, frozen, ready-to-heat","""waffles"""
174086,"Pancakes, plain, reduced fat","""pancake"""
174087,"Cookies, shortbread, reduced fat","""shortbread"""
174088,"Cookies, sugar wafer, chocolate-covered","""sugar wafer"""
174089,"Rolls, hamburger or hot dog, wheat/cracked wheat","""wheat"""
174090,"Rolls, hamburger or hot dog, whole wheat","""whole wheat"""
174091,"Bread, french or vienna, whole wheat","""whole wheat bread"""
174092,"Bagels, whole grain white","""whole grain bagel"""
174093,"English muffins, whole grain white","""whole grain"""
174094,"Rolls, hamburger, whole grain white, calcium-fortified","""hamburger"""
174095,"Cookies, chocolate chip sandwich, with creme filling","""chocolate chip"""
174096,"Cookies, chocolate, made with rice cereal","""chocolate"""
174097,"Cookies, marshmallow, with rice cereal and chocolate chips","""marshmallow"""
174098,"Crackers, flavored, fish-shaped","""cracker"""
174099,"Bread, gluten-free, white, made with potato extract, rice starch, and rice flour","""gluten-free bread"""
174100,"Bread, gluten-free, white, made with rice flour, corn starch, and/or tapioca","""gluten-free bread"""
174101,"Bread, gluten-free, white, made with tapioca starch and brown rice flour","""gluten-free bread"""
174102,"Bread, gluten-free, whole grain, made with tapioca starch and brown rice flour","""tapioca starch"""
174103,"Crackers, gluten-free, multigrain and vegetable, made with corn starch and white rice flour","""gluten-free multigrain cracker \u2192 cracker"""
174104,"Crackers, gluten-free, multi-seeded and multigrain","""gluten-free crackers"""
174105,"Waffles, gluten-free, frozen, ready-to-heat","""waffles"""
174106,"Pancakes, gluten-free, frozen, ready-to-heat","""pancake mix"""
174107,"Rolls, dinner, sweet","""dinner roll"""
174108,"Beverages,  Energy drink, Citrus","""citrus"""
174109,"Alcoholic Beverage, wine, table, red, Mouvedre","""wine"""
174110,"Alcoholic beverage, wine, table, white, Chardonnay","""white wine"""
174111,"Beverages, Kiwi Strawberry Juice Drink","""kiwi strawberry juice"""
174112,"Beverages, Apple juice drink, light, fortified with vitamin C","""apple juice"""
174113,"Beverages, POWERADE, Zero, Mixed Berry","""water"""
174114,"Beverages, Carob-flavor beverage mix, powder","""carob"""
174115,"Beverages, Carob-flavor beverage mix, powder, prepared with whole milk","""carob"""
174116,"Beverages, coconut milk, sweetened, fortified with calcium, vitamins A, B12, D2","""coconut milk"""
174117,"Beverages, chocolate syrup","""chocolate syrup"""
174118,"Beverages, chocolate syrup, prepared with whole milk","""chocolate syrup"""
174119,"Beverages, coffee, ready to drink, iced, mocha, milk based","""mocha"""
174120,"Beverages, tea, Oolong, brewed","""tea"""
174121,"Beverages, tea, green, ready-to-drink, citrus, diet, fortified with vitamin C","""green tea"""
174122,"Beverages, Cocoa mix, powder","""cocoa powder"""
174123,"Beverages, Cocoa mix, powder, prepared with water","""cocoa powder"""
174124,"Beverages, Cocoa mix, NESTLE, Hot Cocoa Mix Rich Chocolate With Marshmallows","""cocoa mix"""
174125,"Beverages, coffee, brewed, espresso, restaurant-prepared, decaffeinated","""coffee"""
174126,"Beverages, coffee, instant, regular, half the caffeine","""coffee"""
174127,"Beverages, coffee and cocoa, instant, decaffeinated, with whitener and low calorie sweetener","""instant coffee"""
174128,"Beverages, tea, green, ready-to-drink, sweetened","""green tea"""
174129,"Beverages, tea, ready-to-drink, lemon, diet","""lemon tea"""
174130,"Beverages, coffee, instant, regular, prepared with water","""coffee"""
174131,"Beverages, aloe vera juice drink, fortified with Vitamin C","""aloe vera juice"""
174132,"Beverages, OCEAN SPRAY, Cran Grape","""cran grape juice"""
174133,"Beverages, coffee, instant, decaffeinated, powder","""coffee"""
174134,"Beverages, coffee, instant, chicory","""chicory"""
174135,"Beverages, coffee, instant, mocha, sweetened","""mocha"""
174136,"Beverages, OCEAN SPRAY, Light Cranberry and Raspberry Flavored Juice","""cranberry juice"""
174137,"Beverages, OCEAN SPRAY, White Cranberry Strawberry Flavored Juice Drink","""cranberry juice"""
174138,"Beverages, coffee substitute, cereal grain beverage, powder","""cereal"""
174139,"Beverages, coffee substitute, cereal grain beverage, prepared with water","""cereal"""
174140,"Beverages, cranberry-apple juice drink, bottled","""cranberry juice"""
174141,"Alcoholic beverage, malt beer, hard lemonade","""beer"""
174142,"Beverages, cranberry-apricot juice drink, bottled","""cranberry juice"""
174143,"Beverages, tea, green, instant, decaffeinated, lemon, unsweetened, fortified with vitamin C","""green tea"""
174144,"Beverages, tea, black, ready to drink","""black tea"""
174145,"Alcoholic beverage, beer, light, higher alcohol","""beer"""
174146,"Beverages, AMBER, hard cider","""cider"""
174147,"Beverages, OCEAN SPRAY, Cran Cherry","""cranberry"""
174148,"Beverages, OCEAN SPRAY, Light Cranberry","""cranberry juice"""
174149,"Beverages, OCEAN SPRAY, White Cranberry Peach","""cranberry peach"""
174150,"Beverages, OCEAN SPRAY, Light Cranberry, Concord Grape","""cranberry grape juice"""
174151,"Beverages, Fruit punch drink, with added nutrients, canned","""fruit punch"""
174152,"Beverages, Fruit punch drink, frozen concentrate","""fruit punch"""
174153,"Beverages, Fruit punch drink, frozen concentrate, prepared with water","""fruit punch"""
174154,"Beverages, coffee, instant, vanilla, sweetened, decaffeinated, with non dairy creamer","""vanilla pudding mix"""
174155,"Beverages, tea, black, brewed, prepared with distilled water","""black tea"""
174156,"Beverages, tea, herb, brewed, chamomile","""chamomile"""
174157,"Beverages, Wine, non-alcoholic","""water"""
174158,"Water, bottled, generic","""water"""
174159,"Beverages, chocolate-flavor beverage mix for milk, powder, with added nutrients","""chocolate flavor beverage mix"""
174160,"Beverages, chocolate-flavor beverage mix for milk, powder, with added nutrients, prepared with whole milk","""chocolate"""
174161,"Beverages, Water with added vitamins and minerals, bottles, sweetened, assorted fruit flavors","""water"""
174162,"Beverages, V8 SPLASH Juice Drinks, Diet Berry Blend","""berry juice"""
174163,"Beverages, V8 SPLASH Juice Drinks, Diet Fruit Medley","""fruit medley"""
174164,"Beverages, V8 SPLASH Juice Drinks, Diet Strawberry Kiwi","""strawberry kiwi"""
174165,"Beverages, V8 SPLASH Juice Drinks, Mango Peach","""mango peach juice"""
174166,"Beverages, V8 SPLASH Juice Drinks, Orange Pineapple","""orange pineapple juice"""
174167,"Beverages, V8 SPLASH Juice Drinks, Orchard Blend","""orange juice"""
174168,"Beverages, V8 SPLASH Juice Drinks, Strawberry Banana","""strawberry banana juice"""
174169,"Beverages, V8 V-FUSION Juices, Tropical","""v8 juice"""
174170,"Beverages, V8 V- FUSION Juices, Acai Berry","""acai berry"""
174171,"Beverages, Energy drink, AMP","""energy drink"""
174172,"Beverages, Energy drink, FULL THROTTLE","""energy drink"""
174173,"Beverages, Vegetable and fruit juice drink, reduced calorie, with low-calorie sweetener, added vitamin C","""juice"""
174174,"Beverages, milk beverage, reduced fat, flavored and sweetened, Ready-to-drink,  added calcium, vitamin A and vitamin D","""milk"""
174175,"Beverages, vegetable and fruit juice blend, 100% juice, with added vitamins A, C, E","""juice"""
174176,"Beverages, fruit juice drink, reduced sugar, with vitamin E added","""fruit juice"""
174177,"Beverages, Energy drink, VAULT Zero, sugar-free, citrus flavor","""citrus flavor"""
174178,"Beverages, PEPSICO QUAKER, Gatorade G2, low calorie","""water"""
174179,"Beverages, Fruit flavored drink, less than 3% juice, not fortified with vitamin C","""fruit juice"""
174180,"Beverages, Fruit flavored drink containing less than 3% fruit juice, with high vitamin C","""fruit juice"""
174181,"Beverages, nutritional shake mix, high protein, powder","""protein shake mix"""
174182,"Fish, anchovy, european, raw","""anchovy"""
174183,"Fish, anchovy, european, canned in oil, drained solids","""anchovy"""
174184,"Fish, bass, fresh water, mixed species, raw","""bass"""
174185,"Fish, carp, cooked, dry heat","""fish"""
174186,"Fish, catfish, channel, wild, raw","""fish"""
174187,"Fish, catfish, channel, cooked, breaded and fried","""catfish"""
174188,"Fish, caviar, black and red, granular","""caviar"""
174189,"Fish, cod, Atlantic, canned, solids and liquid","""cod"""
174190,"Fish, cod, Atlantic, dried and salted","""cod"""
174191,"Fish, cod, Pacific, raw (may have been previously frozen)","""cod"""
174192,"Fish, croaker, Atlantic, raw","""fish"""
174193,"Fish, eel, mixed species, raw","""eel"""
174194,"Fish, eel, mixed species, cooked, dry heat","""eel"""
174195,"Fish, fish sticks, frozen, prepared","""fish sticks"""
174196,"Fish, flatfish (flounder and sole species), raw","""fish"""
174197,"Fish, flatfish (flounder and sole species), cooked, dry heat","""fish"""
174198,"Fish, haddock, cooked, dry heat","""haddock"""
174199,"Fish, haddock, smoked","""fish"""
174200,"Fish, halibut, Atlantic and Pacific, raw","""fish"""
174201,"Fish, halibut, Atlantic and Pacific, cooked, dry heat","""halibut"""
174202,"Crustaceans, crab, alaska king, cooked, moist heat","""crab"""
174203,"Crustaceans, crab, alaska king, imitation, made from surimi","""crab"""
174204,"Crustaceans, crab, blue, raw","""crab"""
174205,"Crustaceans, crab, blue, cooked, moist heat","""crab"""
174206,"Crustaceans, crayfish, mixed species, wild, raw","""crayfish"""
174207,"Crustaceans, crayfish, mixed species, wild, cooked, moist heat","""crayfish"""
174208,"Crustaceans, lobster, northern, raw","""lobster"""
174209,"Crustaceans, lobster, northern, cooked, moist heat","""lobster"""
174210,"Crustaceans, shrimp, mixed species, raw (may contain additives to retain moisture)","""shrimp"""
174211,"Crustaceans, spiny lobster, mixed species, raw","""lobster"""
174212,"Mollusks, abalone, mixed species, raw","""abalone"""
174213,"Mollusks, abalone, mixed species, cooked, fried","""abalone"""
174214,"Mollusks, clam, mixed species, raw","""clam"""
174215,"Mollusks, cuttlefish, mixed species, raw","""cuttlefish"""
174216,"Mollusks, mussel, blue, raw","""mussel"""
174217,"Mollusks, mussel, blue, cooked, moist heat","""mussel"""
174218,"Mollusks, octopus, common, raw","""octopus"""
174219,"Mollusks, oyster, Pacific, raw","""oyster"""
174220,"Mollusks, scallop, mixed species, raw","""scallop"""
174221,"Mollusks, scallop, mixed species, cooked, breaded and fried","""scallop"""
174222,"Mollusks, scallop, mixed species, imitation, made from surimi","""scallop"""
174223,"Mollusks, squid, mixed species, raw","""squid"""
174224,"Fish, salmon, chum, canned, without salt, drained solids with bone","""salmon"""
174225,"Fish, salmon, pink, canned, without salt, solids with bone and liquid","""salmon"""
174226,"Fish, salmon, sockeye, canned, without salt, drained solids with bone","""salmon"""
174227,"Fish, tuna, light, canned in oil, without salt, drained solids","""tuna"""
174228,"Fish, bass, striped, cooked, dry heat","""sea bass"""
174229,"Fish, bluefish, cooked, dry heat","""fish"""
174230,"Fish, burbot, cooked, dry heat","""fish"""
174231,"Fish, butterfish, cooked, dry heat","""butterfish"""
174232,"Fish, halibut, greenland, cooked, dry heat","""halibut"""
174233,"Fish, herring, Pacific, cooked, dry heat","""herring"""
174234,"Fish, ling, cooked, dry heat","""fish"""
174235,"Fish, lingcod, cooked, dry heat","""fish"""
174236,"Fish, mackerel, king, cooked, dry heat","""mackerel"""
174237,"Fish, pollock, Atlantic, cooked, dry heat","""fish"""
174238,"Fish, pout, ocean, cooked, dry heat","""fish"""
174239,"Fish, roe, mixed species, cooked, dry heat","""fish roe"""
174240,"Fish, sablefish, cooked, dry heat","""sablefish"""
174241,"Fish, scup, cooked, dry heat","""fish"""
174242,"Fish, seatrout, mixed species, cooked, dry heat","""fish"""
174243,"Fish, shad, american, cooked, dry heat","""fish"""
174244,"Fish, spot, cooked, dry heat","""fish"""
174245,"Fish, turbot, european, cooked, dry heat","""turbot"""
174246,"Fish, whitefish, mixed species, cooked, dry heat","""fish"""
